nodes,matric_values,geocode
124,62.11111111111108,3525904.0
27,55.65590914404787,4106902.0
30,53.72929658885607,4205407.0
89,53.45831139350833,2704302.0
99,52.00274291563945,2504009.0
106,51.99999999999995,2510808.0
15,51.45980593176604,3543402.0
13,44.65803309537433,1100205.0
4,41.572311899738054,3509502.0
8,40.00100966070985,1302603.0
59,38.368830296846774,3549904.0
16,37.29821205827376,3549805.0
53,36.401517849324236,5100250.0
18,34.83847006407998,3304557.0
80,31.777777777777757,5103353.0
23,30.164899693467756,2611606.0
84,29.962285729268885,3170107.0
46,29.49487799700494,2408102.0
108,29.27494927874072,3143302.0
85,28.5293367629095,3506003.0
201,27.652001597852742,5100201.0
11,26.49940444849679,3106200.0
22,26.273187034445293,1400100.0
130,26.087394957983168,3104007.0
12,26.004106599302837,5107909.0
25,25.130401669190572,2304400.0
24,20.417823450611593,1304203.0
17,19.169617260865387,3550308.0
2,18.24139694078364,5002704.0
1,18.20978732903078,5103403.0
21,17.658273313458782,1501402.0
29,16.962702398563934,4314902.0
94,16.20652699435939,2301109.0
44,13.115259010074865,1303403.0
165,13.080722562882025,4314100.0
159,13.006582959213693,4305108.0
43,11.49392714452193,3205309.0
20,11.357178343638015,1506807.0
54,10.724077243238792,1504208.0
211,10.425324675324667,5106224.0
145,10.415599770827866,5218805.0
209,10.218821257242537,5107925.0
210,10.019191919191915,5105259.0
164,9.543000557724486,5002209.0
156,9.119014686408265,5107602.0
150,8.594812925170046,3300100.0
91,8.355446717080497,2925303.0
206,8.065223542478497,5105150.0
67,7.992001133806208,1721000.0
9,6.400703203935968,5300108.0
110,6.256878852729283,3541406.0
82,5.957708573625531,5107859.0
45,5.53753504413794,1600303.0
93,5.273356897261757,4113700.0
152,5.247538142447969,4204202.0
167,5.20919702865229,5003207.0
10,4.930237833874522,5208707.0
98,4.367237169860638,2307304.0
56,4.333333333333329,1508100.0
47,3.84641884289758,2111300.0
202,3.766416040100246,5102702.0
205,3.7333333333333334,5105101.0
100,3.655912537553259,2611101.0
51,3.600320852631332,2927408.0
95,3.0661619431854024,2408003.0
26,2.958439224509079,1500602.0
61,2.7540069686411157,1500404.0
157,2.6246058029766517,3302403.0
151,2.6130653266331634,3301009.0
36,2.300487012987013,1301001.0
148,2.265628217783472,5003702.0
37,2.2286803064746112,1301209.0
62,2.0955372058612953,1504802.0
7,2.078720650185731,1302405.0
66,2.0642482389014782,1505908.0
63,1.9165918979491479,1505106.0
113,1.8964817754582848,2913606.0
203,1.8789538613372818,5107040.0
92,1.7705926610288147,2507507.0
180,1.7349453615438268,4127106.0
111,1.6533687943262423,2910800.0
69,1.5922488442766944,2211001.0
179,1.529411764705882,4106407.0
68,1.5285126396237507,1600279.0
158,1.5095628415300542,3303807.0
28,1.4079252898208716,4115200.0
52,1.3895479940805702,3170206.0
49,1.3832971009211148,1503606.0
57,1.2785564620284056,4108304.0
212,1.2637088733798634,5106752.0
187,1.1730659678705697,4108403.0
77,1.1476713505620848,4208203.0
149,1.110576186357362,4104808.0
104,1.0612244897959187,2313302.0
103,1.0399999999999996,2312908.0
96,1.0196078431372546,2304103.0
102,0.8387096774193564,2312304.0
101,0.8125000000000006,2305506.0
176,0.7323943661971806,4101507.0
160,0.696075896789066,3529005.0
138,0.610201303686436,3300704.0
185,0.5902551150713697,4128203.0
64,0.5376905985993257,2105302.0
184,0.5098039215686279,4118204.0
208,0.4775741867524145,5107958.0
175,0.4727272727272717,3548500.0
90,0.4705934586354893,2207702.0
0,0.4599282296650723,1100049.0
3,0.45975171277732546,1100122.0
153,0.43468956759807265,4209102.0
144,0.41600000000000065,3202405.0
121,0.4031007751937986,2932507.0
112,0.3982980204947261,2919306.0
207,0.36879432624113495,5101407.0
172,0.35616438356164354,3510500.0
58,0.34810809251340646,2800308.0
48,0.2921348314606744,1505304.0
200,0.26530612244897955,4321501.0
38,0.23556838773460453,1301407.0
178,0.22033898305084737,4105508.0
42,0.20635891644314827,1302900.0
193,0.19330855018587373,4304408.0
19,0.19204877608307094,1200401.0
183,0.1780821917808221,4108809.0
186,0.17627118644067807,4118402.0
177,0.14404432132963993,4104303.0
195,0.1372031662269129,4317202.0
65,0.13502914679385286,1501808.0
199,0.13402061855670105,4318002.0
194,0.11818181818181821,4315602.0
174,0.1105723083751765,5101803.0
192,0.09043478260869572,4301602.0
107,0.07703703703703722,2604106.0
173,0.07703703703703722,3516200.0
55,0.07015609642761533,1505536.0
97,0.0655310706743083,2304251.0
169,0.06132075471698116,4109401.0
116,0.059838895281933126,2613909.0
162,0.048014773776546574,3505500.0
41,0.04792998526885641,1304062.0
141,0.03777742480334216,5204508.0
125,0.035598842812052535,2931350.0
126,0.023245417970496184,2932903.0
163,0.02318632880413768,4119905.0
114,0.022589052997393555,3170701.0
105,0.02179700534362324,2605459.0
109,0.019771863117870714,2924009.0
32,0.015805471124620052,1303809.0
117,0.013064883097494814,2903201.0
198,0.011831626848691691,4322400.0
161,0.0113388573920628,3503208.0
196,0.010977411864048983,4317509.0
5,0.010739192966556382,1200203.0
155,0.010021198689535559,5008305.0
168,0.009352517985611503,4209300.0
182,0.008172245796008146,4127700.0
181,0.007870440441955522,4118501.0
166,0.006433572573482108,4208807.0
191,0.0060317828558171735,4314407.0
118,0.005938945894177148,2933307.0
14,0.0059131225835797,1100304.0
197,0.005525448942726604,4316907.0
146,0.004345750151249675,3136702.0
86,0.003142619109639191,3502804.0
60,0.0029147982062780278,1702109.0
122,0.002139125426796661,3127701.0
123,0.001782959026230069,3131307.0
6,0.0,1301704.0
31,0.0,1300409.0
33,0.0,1300706.0
34,0.0,1300805.0
35,0.0,1302702.0
39,0.0,1301605.0
40,0.0,1303908.0
50,0.0,1303601.0
70,0.0,1502509.0
71,0.0,1502707.0
