degree,degree_values,degree_geocde,strength,strength_values,strength_geocde,betweenness,betweenness_values,betweenness_geocde,betweenness_w,betweenness_w_values,betweenness_w_geocde,closeness,closeness_values,closeness_geocde,closeness_w,closeness_w_values,closeness_w_geocde
12,4,1504604.0,30,112.0,1600279.0,28,0.0,1302405.0,39,0.0,1303106.0,19,0.43891402714932126,1500404.0,46,0.04493341053850608,1303007.0
27,4,1304104.0,31,110.5,1600808.0,29,0.0,1500701.0,40,0.0,1100205.0,66,0.43891402714932126,1505304.0,23,0.044613084971829364,1506807.0
29,4,1500701.0,34,110.0,1600303.0,32,0.0,1301704.0,41,0.0,1300839.0,4,0.4369369369369369,1301308.0,48,0.044490310744180715,1507979.0
70,4,1300102.0,40,105.0,1100205.0,37,0.0,4315602.0,43,0.0,1504901.0,18,0.4369369369369369,1301209.0,82,0.04408589932962163,1508100.0
80,4,1502509.0,136,103.0,1300508.0,38,0.0,4318507.0,44,0.0,1303304.0,46,0.4349775784753363,1303007.0,47,0.04354169004601055,1304401.0
104,4,1302009.0,19,97.5,1500404.0,40,0.0,1100205.0,46,0.0,1303007.0,75,0.42920353982300885,1304062.0,1,0.04327941996653653,1304260.0
119,4,1300086.0,98,93.0,2706802.0,41,0.0,1300839.0,48,0.0,1507979.0,76,0.42920353982300885,1300607.0,111,0.04199588700075766,1504000.0
129,4,1303957.0,99,93.0,2800704.0,44,0.0,1303304.0,49,0.0,1302900.0,77,0.42920353982300885,1301605.0,73,0.041905173344853656,1502806.0
131,4,1300680.0,41,83.75,1300839.0,46,0.0,1303007.0,50,0.0,2916104.0,89,0.42920353982300885,1300060.0,3,0.04177883062345214,1300029.0
136,4,1300508.0,22,78.5,1507706.0,47,0.0,1304401.0,52,0.0,4208401.0,91,0.42920353982300885,1302306.0,120,0.04175185623587647,1304302.0
2,3,1302108.0,45,73.25,1503002.0,49,0.0,1302900.0,53,0.0,4314498.0,93,0.42920353982300885,1303908.0,104,0.04169801182160129,1302009.0
5,3,1300300.0,32,73.0,1301704.0,50,0.0,2916104.0,54,0.0,1500206.0,103,0.42920353982300885,1303700.0,129,0.04169801182160129,1303957.0
11,3,1501204.0,130,69.0,1502004.0,52,0.0,4208401.0,56,0.0,2709202.0,115,0.42920353982300885,1304237.0,60,0.041617505094926524,1500602.0
16,3,1302801.0,42,68.0,1500305.0,53,0.0,4314498.0,57,0.0,2802403.0,39,0.42358078602620086,1303106.0,54,0.04156400642742367,1500206.0
41,3,1300839.0,1,67.5,1304260.0,54,0.0,1500206.0,58,0.0,1302702.0,6,0.4217391304347826,1300805.0,96,0.04081632653061224,2100204.0
43,3,1504901.0,68,66.0,2401107.0,56,0.0,2709202.0,60,0.0,1500602.0,26,0.4217391304347826,1300631.0,97,0.04081632653061224,2111300.0
47,3,1304401.0,69,66.0,2404408.0,57,0.0,2802403.0,62,0.0,1304203.0,55,0.4217391304347826,1600600.0,79,0.040607012035583465,1301852.0
82,3,1508100.0,81,65.0,1506302.0,58,0.0,1302702.0,64,0.0,1505809.0,32,0.4199134199134199,1301704.0,36,0.03976632161525059,1505205.0
111,3,1504000.0,36,63.0,1505205.0,60,0.0,1500602.0,65,0.0,1504505.0,40,0.4199134199134199,1100205.0,5,0.039758171943846704,1300300.0
121,3,1303809.0,131,61.5,1300680.0,63,0.0,1302207.0,66,0.0,1505304.0,44,0.4199134199134199,1303304.0,13,0.03931502685175803,1502103.0
122,3,1200203.0,47,58.0,1304401.0,66,0.0,1505304.0,68,0.0,2401107.0,58,0.4199134199134199,1302702.0,64,0.03903813260891438,1505809.0
124,3,1300409.0,109,56.0,1506401.0,68,0.0,2401107.0,69,0.0,2404408.0,90,0.4199134199134199,1302504.0,41,0.03868780536444311,1300839.0
134,3,1303601.0,12,55.75,1504604.0,69,0.0,2404408.0,70,0.0,1300102.0,120,0.4199134199134199,1304302.0,86,0.03829829236995361,1303205.0
24,2,1300904.0,67,53.0,1507805.0,70,0.0,1300102.0,72,0.0,1301159.0,1,0.41810344827586204,1304260.0,59,0.03815517750024584,1501105.0
49,2,1302900.0,124,53.0,1300409.0,72,0.0,1301159.0,74,0.0,2933208.0,3,0.41810344827586204,1300029.0,85,0.03773584905660377,2105104.0
51,2,2927408.0,43,50.0,1504901.0,74,0.0,2933208.0,75,0.0,1304062.0,27,0.41810344827586204,1304104.0,32,0.037673560539858236,1301704.0
71,2,1500107.0,61,50.0,1508357.0,75,0.0,1304062.0,76,0.0,1300607.0,63,0.41810344827586204,1302207.0,71,0.03742644931031157,1500107.0
78,2,1508084.0,127,50.0,4207205.0,76,0.0,1300607.0,77,0.0,1301605.0,104,0.41810344827586204,1302009.0,22,0.036572721274389666,1507706.0
83,2,2105005.0,128,50.0,4209409.0,77,0.0,1301605.0,78,0.0,1508084.0,105,0.41810344827586204,1301001.0,65,0.035935908122626654,1504505.0
84,2,2111201.0,112,46.5,1502855.0,78,0.0,1508084.0,79,0.0,1301852.0,129,0.41810344827586204,1303957.0,75,0.035671600625172384,1304062.0
92,2,1302553.0,121,46.5,1303809.0,79,0.0,1301852.0,80,0.0,1502509.0,131,0.41810344827586204,1300680.0,76,0.035671600625172384,1300607.0
95,2,2105302.0,134,46.5,1303601.0,81,0.0,1506302.0,81,0.0,1506302.0,136,0.41810344827586204,1300508.0,89,0.035671600625172384,1300060.0
108,2,1501006.0,59,45.0,1501105.0,82,0.0,1508100.0,82,0.0,1508100.0,5,0.41630901287553645,1300300.0,93,0.035671600625172384,1303908.0
109,2,1506401.0,83,43.5,2105005.0,85,0.0,2105104.0,85,0.0,2105104.0,70,0.41630901287553645,1300102.0,103,0.035671600625172384,1303700.0
112,2,1502855.0,106,42.0,3300100.0,86,0.0,1303205.0,86,0.0,1303205.0,119,0.41630901287553645,1300086.0,115,0.035671600625172384,1304237.0
118,2,1503606.0,107,42.0,3302601.0,87,0.0,2706703.0,87,0.0,2706703.0,2,0.41452991452991456,1302108.0,77,0.0356453835553514,1301605.0
130,2,1502004.0,113,42.0,4109500.0,88,0.0,2806404.0,88,0.0,2806404.0,16,0.41452991452991456,1302801.0,91,0.0356453835553514,1302306.0
28,1,1302405.0,114,42.0,4118204.0,89,0.0,1300060.0,89,0.0,1300060.0,24,0.41452991452991456,1300904.0,43,0.03375967980509875,1504901.0
37,1,4315602.0,46,41.5,1303007.0,91,0.0,1302306.0,91,0.0,1302306.0,31,0.41452991452991456,1600808.0,26,0.033595982336133,1300631.0
38,1,4318507.0,49,38.0,1302900.0,92,0.0,1302553.0,92,0.0,1302553.0,33,0.41452991452991456,1505908.0,131,0.03340507963839862,1300680.0
50,1,2916104.0,110,35.5,1505700.0,93,0.0,1303908.0,93,0.0,1303908.0,41,0.41452991452991456,1300839.0,136,0.03340507963839862,1300508.0
52,1,4208401.0,137,34.5,2109403.0,94,0.0,1710706.0,94,0.0,1710706.0,49,0.41452991452991456,1302900.0,39,0.031358603410652226,1303106.0
53,1,4314498.0,111,33.0,1504000.0,96,0.0,2100204.0,96,0.0,2100204.0,121,0.41452991452991456,1303809.0,139,0.03127266865479165,1507904.0
54,1,1500206.0,5,30.0,1300300.0,97,0.0,2111300.0,97,0.0,2111300.0,124,0.41452991452991456,1300409.0,6,0.03120727097241213,1300805.0
56,1,2709202.0,80,29.0,1502509.0,98,0.0,2706802.0,98,0.0,2706802.0,134,0.41452991452991456,1303601.0,44,0.030859778891274954,1303304.0
57,1,2802403.0,96,24.5,2100204.0,99,0.0,2800704.0,99,0.0,2800704.0,92,0.4127659574468085,1302553.0,121,0.030635609948677457,1303809.0
60,1,1500602.0,97,24.5,2111300.0,100,0.0,2924405.0,100,0.0,2924405.0,30,0.4110169491525424,1600279.0,134,0.030635609948677457,1303601.0
68,1,2401107.0,27,24.0,1304104.0,101,0.0,2933604.0,101,0.0,2933604.0,72,0.4110169491525424,1301159.0,90,0.029396166376240623,1302504.0
69,1,2404408.0,16,23.0,1302801.0,102,0.0,1504208.0,102,0.0,1504208.0,79,0.4110169491525424,1301852.0,40,0.02868337399275523,1100205.0
72,1,1301159.0,52,21.0,4208401.0,103,0.0,1303700.0,103,0.0,1303700.0,86,0.4110169491525424,1303205.0,49,0.028615679622391033,1302900.0
74,1,2933208.0,53,21.0,4314498.0,104,0.0,1302009.0,104,0.0,1302009.0,61,0.40082644628099173,1508357.0,70,0.028081349062748787,1300102.0
79,1,1301852.0,63,20.0,1302207.0,105,0.0,1301001.0,106,0.0,3300100.0,67,0.40082644628099173,1507805.0,109,0.027188003643753067,1506401.0
81,1,1506302.0,29,18.0,1500701.0,106,0.0,3300100.0,107,0.0,3302601.0,13,0.3943089430894309,1502103.0,124,0.026628234163749914,1300409.0
85,1,2105104.0,84,18.0,2111201.0,107,0.0,3302601.0,108,0.0,1501006.0,34,0.3943089430894309,1600303.0,119,0.02533794814863188,1300086.0
86,1,1303205.0,116,18.0,2926004.0,108,0.0,1501006.0,109,0.0,1506401.0,35,0.3943089430894309,1501303.0,106,0.023809523809523808,3300100.0
87,1,2706703.0,117,18.0,2930204.0,109,0.0,1506401.0,110,0.0,1505700.0,42,0.3943089430894309,1500305.0,107,0.023809523809523808,3302601.0
88,1,2806404.0,2,17.0,1302108.0,110,0.0,1505700.0,112,0.0,1502855.0,73,0.3943089430894309,1502806.0,113,0.023809523809523808,4109500.0
94,1,1710706.0,139,14.0,1507904.0,112,0.0,1502855.0,113,0.0,4109500.0,36,0.3911290322580645,1505205.0,114,0.023809523809523808,4118204.0
96,1,2100204.0,82,12.75,1508100.0,113,0.0,4109500.0,114,0.0,4118204.0,64,0.3911290322580645,1505809.0,112,0.02343702808819088,1502855.0
97,1,2111300.0,95,12.0,2105302.0,114,0.0,4118204.0,115,0.0,1304237.0,12,0.3895582329317269,1504604.0,137,0.022988505747126436,2109403.0
98,1,2706802.0,105,11.0,1301001.0,115,0.0,1304237.0,116,0.0,2926004.0,65,0.3895582329317269,1504505.0,92,0.02178918402875274,1302553.0
99,1,2800704.0,132,11.0,1508308.0,116,0.0,2926004.0,117,0.0,2930204.0,111,0.3895582329317269,1504000.0,130,0.02014224160307325,1502004.0
100,1,2924405.0,133,11.0,2102903.0,117,0.0,2930204.0,118,0.0,1503606.0,22,0.388,1507706.0,127,0.02,4207205.0
101,1,2933604.0,94,10.5,1710706.0,118,0.0,1503606.0,119,0.0,1300086.0,29,0.388,1500701.0,128,0.02,4209409.0
102,1,1504208.0,122,10.0,1200203.0,119,0.0,1300086.0,120,0.0,1304302.0,59,0.388,1501105.0,58,0.01886150405911234,1302702.0
106,1,3300100.0,11,9.25,1501204.0,121,0.0,1303809.0,121,0.0,1303809.0,43,0.38645418326693226,1504901.0,110,0.018777525044766007,1505700.0
107,1,3302601.0,85,9.0,2105104.0,123,0.0,1200351.0,123,0.0,1200351.0,109,0.383399209486166,1506401.0,68,0.015151515151515152,2401107.0
110,1,1505700.0,86,9.0,1303205.0,124,0.0,1300409.0,124,0.0,1300409.0,130,0.383399209486166,1502004.0,69,0.015151515151515152,2404408.0
113,1,4109500.0,79,7.5,1301852.0,125,0.0,2707503.0,125,0.0,2707503.0,54,0.38188976377952755,1500206.0,118,0.01295362734951424,1503606.0
114,1,4118204.0,54,6.0,1500206.0,126,0.0,2805703.0,126,0.0,2805703.0,81,0.38188976377952755,1506302.0,81,0.01212841111562627,1506302.0
116,1,2926004.0,71,6.0,1500107.0,127,0.0,4207205.0,127,0.0,4207205.0,110,0.38188976377952755,1505700.0,98,0.010752688172043012,2706802.0
117,1,2930204.0,135,4.75,1200393.0,128,0.0,4209409.0,128,0.0,4209409.0,139,0.38188976377952755,1507904.0,99,0.010752688172043012,2800704.0
123,1,1200351.0,78,4.0,1508084.0,129,0.0,1303957.0,129,0.0,1303957.0,47,0.3592592592592593,1304401.0,108,0.00990579284638362,1501006.0
125,1,2707503.0,138,4.0,1301803.0,130,0.0,1502004.0,130,0.0,1502004.0,108,0.35661764705882354,1501006.0,87,0.008333333333333333,2706703.0
126,1,2805703.0,24,3.0,1300904.0,131,0.0,1300680.0,131,0.0,1300680.0,112,0.35661764705882354,1502855.0,88,0.008333333333333333,2806404.0
127,1,4207205.0,100,3.0,2924405.0,132,0.0,1508308.0,132,0.0,1508308.0,118,0.35661764705882354,1503606.0,125,0.005376344086021506,2707503.0
128,1,4209409.0,101,3.0,2933604.0,133,0.0,2102903.0,133,0.0,2102903.0,60,0.29754601226993865,1500602.0,126,0.005376344086021506,2805703.0
132,1,1508308.0,56,2.0,2709202.0,134,0.0,1303601.0,134,0.0,1303601.0,28,0.29573170731707316,1302405.0,51,0.002607561929595828,2927408.0
133,1,2102903.0,57,2.0,2802403.0,135,0.0,1200393.0,135,0.0,1200393.0,80,0.2948328267477204,1502509.0,37,0.00211864406779661,4315602.0
135,1,1200393.0,60,2.0,1500602.0,136,0.0,1300508.0,136,0.0,1300508.0,78,0.2878338278931751,1508084.0,38,0.00211864406779661,4318507.0
137,1,2109403.0,28,1.5,1302405.0,137,0.0,2109403.0,137,0.0,2109403.0,11,0.2852941176470588,1501204.0,72,0.0020859878604108538,1301159.0
138,1,1301803.0,102,1.5,1504208.0,138,0.0,1301803.0,138,0.0,1301803.0,82,0.2852941176470588,1508100.0,50,0.0020100502512562816,2916104.0
139,1,1507904.0,123,1.25,1200351.0,139,0.0,1507904.0,139,0.0,1507904.0,71,0.28362573099415206,1500107.0,74,0.0015313935681470138,2933208.0
