degree,strength,betweenness,betweenness_w,closeness,closeness_w,cities,dates
0.6739130434782609,0.43478260869565216,0.5869565217391305,0.43478260869565216,0.5,0.5,São Luís/MA,2020-03-20
0.6808510638297872,0.46808510638297873,0.6170212765957447,0.425531914893617,0.48936170212765956,0.48936170212765956,Uberaba/MG,2020-03-20
0.6875,0.4583333333333333,0.6041666666666666,0.4166666666666667,0.4791666666666667,0.4791666666666667,Juazeiro do Norte/CE,2020-03-20
0.673469387755102,0.46938775510204084,0.6122448979591837,0.40816326530612246,0.46938775510204084,0.46938775510204084,Poços de Caldas/MG,2020-03-20
0.68,0.48,0.62,0.4,0.46,0.46,Chapecó/SC,2020-03-20
0.6862745098039216,0.47058823529411764,0.6078431372549019,0.39215686274509803,0.45098039215686275,0.45098039215686275,Criciúma/SC,2020-03-20
0.6730769230769231,0.46153846153846156,0.5961538461538461,0.38461538461538464,0.4423076923076923,0.4423076923076923,Guaíra/PR,2020-03-20
0.6792452830188679,0.49056603773584906,0.6037735849056604,0.41509433962264153,0.4528301886792453,0.4528301886792453,Porto Velho/RO,2020-03-21
0.6851851851851852,0.5185185185185185,0.5925925925925926,0.42592592592592593,0.46296296296296297,0.48148148148148145,Boa Vista/RR,2020-03-21
0.7090909090909091,0.5272727272727272,0.5818181818181818,0.43636363636363634,0.4727272727272727,0.4909090909090909,Itajaí/SC,2020-03-21
0.6964285714285714,0.5178571428571429,0.5714285714285714,0.44642857142857145,0.48214285714285715,0.5,Mossoró/RN,2020-03-21
0.6842105263157895,0.5263157894736842,0.5789473684210527,0.45614035087719296,0.49122807017543857,0.5087719298245614,Ponta Grossa/PR,2020-03-21
0.6724137931034483,0.5344827586206896,0.5689655172413793,0.4482758620689655,0.4827586206896552,0.5,Jaguaruna/SC,2020-03-21
0.6610169491525424,0.5254237288135594,0.559322033898305,0.4406779661016949,0.4915254237288136,0.4915254237288136,Pato Branco/PR,2020-03-21
0.65,0.5333333333333333,0.55,0.43333333333333335,0.5,0.48333333333333334,Torres/RS,2020-03-21
0.6557377049180327,0.5409836065573771,0.5737704918032787,0.45901639344262296,0.5245901639344263,0.4918032786885246,Parintins/AM,2020-03-22
0.6451612903225806,0.532258064516129,0.5645161290322581,0.45161290322580644,0.532258064516129,0.4838709677419355,Barreiras/BA,2020-03-22
0.6349206349206349,0.5238095238095238,0.5555555555555556,0.4444444444444444,0.5238095238095238,0.47619047619047616,Lages/SC,2020-03-22
0.625,0.53125,0.546875,0.4375,0.515625,0.46875,Santa Maria/RS,2020-03-22
0.6307692307692307,0.5538461538461539,0.5692307692307692,0.4461538461538462,0.5230769230769231,0.47692307692307695,Marabá/PA,2020-03-23
0.6363636363636364,0.5606060606060606,0.5909090909090909,0.45454545454545453,0.5151515151515151,0.48484848484848486,Petrolina/PE,2020-03-23
0.6268656716417911,0.5522388059701493,0.582089552238806,0.4626865671641791,0.5074626865671642,0.47761194029850745,Caruaru/PE,2020-03-23
0.6323529411764706,0.5441176470588235,0.5735294117647058,0.47058823529411764,0.5,0.47058823529411764,Cascavel/PR,2020-03-23
0.6231884057971014,0.5362318840579711,0.5652173913043478,0.463768115942029,0.4927536231884058,0.463768115942029,Rio Grande/RS,2020-03-23
0.6142857142857143,0.5285714285714286,0.5571428571428572,0.45714285714285713,0.4857142857142857,0.45714285714285713,Teixeira de Freitas/BA,2020-03-24
0.6056338028169014,0.5352112676056338,0.5492957746478874,0.4507042253521127,0.4788732394366197,0.4507042253521127,Campos dos Goytacazes/RJ,2020-03-24
0.6111111111111112,0.5277777777777778,0.5555555555555556,0.4583333333333333,0.4722222222222222,0.4444444444444444,Telêmaco Borba/PR,2020-03-24
0.6027397260273972,0.5205479452054794,0.547945205479452,0.4520547945205479,0.4657534246575342,0.4520547945205479,Paranavaí/PR,2020-03-24
0.6081081081081081,0.5135135135135135,0.5405405405405406,0.4594594594594595,0.47297297297297297,0.47297297297297297,Ilhéus/BA,2020-03-25
0.6266666666666667,0.52,0.5333333333333333,0.4533333333333333,0.4666666666666667,0.48,Jundiaí/SP,2020-03-25
0.618421052631579,0.5131578947368421,0.5263157894736842,0.4605263157894737,0.47368421052631576,0.4868421052631579,Campo Mourão/PR,2020-03-25
0.6103896103896104,0.5194805194805194,0.5194805194805194,0.45454545454545453,0.4805194805194805,0.4935064935064935,Pelotas/RS,2020-03-25
0.6282051282051282,0.5256410256410257,0.5256410256410257,0.46153846153846156,0.5,0.5128205128205128,Ribeirão Preto/SP,2020-03-26
0.620253164556962,0.5316455696202531,0.5316455696202531,0.46835443037974683,0.5189873417721519,0.5316455696202531,Boca do Acre/AM,2020-03-26
0.6375,0.5375,0.5375,0.475,0.5375,0.55,Itaituba/PA,2020-03-26
0.6296296296296297,0.5432098765432098,0.5308641975308642,0.4691358024691358,0.5432098765432098,0.5432098765432098,Governador Valadares/MG,2020-03-26
0.6219512195121951,0.5487804878048781,0.524390243902439,0.4634146341463415,0.5365853658536586,0.5365853658536586,São João del Rei/MG,2020-03-26
0.6265060240963856,0.5542168674698795,0.5301204819277109,0.4578313253012048,0.5421686746987951,0.5301204819277109,Passo Fundo/RS,2020-03-26
0.6190476190476191,0.5476190476190477,0.5357142857142857,0.47619047619047616,0.5357142857142857,0.5238095238095238,Araguaína/TO,2020-03-27
0.6235294117647059,0.5529411764705883,0.5411764705882353,0.47058823529411764,0.5411764705882353,0.5294117647058824,Campina Grande/PB,2020-03-27
0.6162790697674418,0.5581395348837209,0.5348837209302325,0.46511627906976744,0.5348837209302325,0.5348837209302325,Fernando de Noronha/PE,2020-03-27
0.6091954022988506,0.5632183908045977,0.5287356321839081,0.45977011494252873,0.5287356321839081,0.5287356321839081,Guarapuava/PR,2020-03-27
0.6022727272727273,0.5681818181818182,0.5227272727272727,0.4659090909090909,0.5340909090909091,0.5340909090909091,União da Vitória/PR,2020-03-27
0.5955056179775281,0.5730337078651685,0.5168539325842697,0.4606741573033708,0.5280898876404494,0.5393258426966292,Santa Rosa/RS,2020-03-27
0.6111111111111112,0.5666666666666667,0.5222222222222223,0.4777777777777778,0.5333333333333333,0.5555555555555556,Parauapebas/PA,2020-03-28
0.6043956043956044,0.5604395604395604,0.5164835164835165,0.4725274725274725,0.5384615384615384,0.5604395604395604,Parnaíba/PI,2020-03-28
0.5978260869565217,0.5652173913043478,0.5108695652173914,0.4673913043478261,0.532608695652174,0.5652173913043478,Guarapari/ES,2020-03-28
0.6021505376344086,0.5806451612903226,0.5053763440860215,0.46236559139784944,0.5376344086021505,0.5591397849462365,Dourados/MS,2020-03-28
0.5957446808510638,0.5851063829787234,0.5,0.4574468085106383,0.5425531914893617,0.5531914893617021,Patos/PB,2020-03-30
0.5894736842105263,0.5894736842105263,0.49473684210526314,0.4631578947368421,0.5368421052631579,0.5473684210526316,Manhuaçu/MG,2020-03-30
0.59375,0.59375,0.5,0.46875,0.53125,0.5416666666666666,Angra dos Reis/RJ,2020-03-30
0.5979381443298969,0.5979381443298969,0.5051546391752577,0.4742268041237113,0.5257731958762887,0.5360824742268041,Rondonópolis/MT,2020-03-30
0.5918367346938775,0.5918367346938775,0.5,0.47959183673469385,0.5204081632653061,0.5306122448979592,Santos/SP,2020-03-30
0.5858585858585859,0.5959595959595959,0.5050505050505051,0.494949494949495,0.5252525252525253,0.5252525252525253,Tucuruí/PA,2020-03-31
0.59,0.6,0.51,0.5,0.53,0.53,Bauru/SP,2020-03-31
0.6039603960396039,0.594059405940594,0.504950495049505,0.5148514851485149,0.5346534653465347,0.5346534653465347,Araçatuba/SP,2020-03-31
0.6176470588235294,0.6078431372549019,0.5098039215686274,0.5098039215686274,0.5392156862745098,0.5294117647058824,Macaé/RJ,2020-03-31
0.6213592233009708,0.6116504854368932,0.5145631067961165,0.5048543689320388,0.5339805825242718,0.5339805825242718,Francisco Beltrão/PR,2020-03-31
0.6346153846153846,0.6153846153846154,0.5192307692307693,0.5192307692307693,0.5384615384615384,0.5384615384615384,Santarém/PA,2020-04-01
0.6476190476190476,0.6190476190476191,0.5238095238095238,0.5333333333333333,0.5428571428571428,0.5428571428571428,Imperatriz/MA,2020-04-01
0.6509433962264151,0.6226415094339622,0.5283018867924528,0.5377358490566038,0.5377358490566038,0.5471698113207547,Vitória da Conquista/BA,2020-04-01
0.6542056074766355,0.6261682242990654,0.5327102803738317,0.5327102803738317,0.5327102803738317,0.5420560747663551,Pouso Alegre/MG,2020-04-01
0.6574074074074074,0.6203703703703703,0.5370370370370371,0.5277777777777778,0.5277777777777778,0.5370370370370371,Caldas Novas/GO,2020-04-01
0.6605504587155964,0.6238532110091743,0.5321100917431193,0.5321100917431193,0.5229357798165137,0.5412844036697247,Três Lagoas/MS,2020-04-01
0.6636363636363637,0.6363636363636364,0.5272727272727272,0.5272727272727272,0.5272727272727272,0.5363636363636364,Arapongas/PR,2020-04-01
0.6666666666666666,0.6486486486486487,0.5315315315315315,0.5405405405405406,0.5225225225225225,0.5315315315315315,Tangará da Serra/MT,2020-04-01
0.6785714285714286,0.6517857142857143,0.5357142857142857,0.5535714285714286,0.5267857142857143,0.5357142857142857,Sinop/MT,2020-04-02
0.6814159292035398,0.6460176991150443,0.5398230088495575,0.5575221238938053,0.5309734513274337,0.5309734513274337,Araraquara/SP,2020-04-02
0.6754385964912281,0.6403508771929824,0.5350877192982456,0.5526315789473685,0.5350877192982456,0.5263157894736842,Franca/SP,2020-04-02
0.6695652173913044,0.6434782608695652,0.5391304347826087,0.5478260869565217,0.5304347826086957,0.5217391304347826,Cornélio Procópio/PR,2020-04-02
0.6724137931034483,0.6551724137931034,0.5431034482758621,0.5431034482758621,0.5344827586206896,0.5172413793103449,Paranaguá/PR,2020-04-02
0.6752136752136753,0.6495726495726496,0.5470085470085471,0.5470085470085471,0.5384615384615384,0.5213675213675214,Joaçaba/SC,2020-04-02
0.6779661016949152,0.652542372881356,0.5423728813559322,0.5423728813559322,0.5338983050847458,0.5169491525423728,Uruguaiana/RS,2020-04-02
0.680672268907563,0.6554621848739496,0.5462184873949579,0.5462184873949579,0.5294117647058824,0.5126050420168067,Lucas do Rio Verde/MT,2020-04-02
0.6833333333333333,0.6666666666666666,0.55,0.55,0.5416666666666666,0.5166666666666667,Altamira/PA,2020-04-03
0.6859504132231405,0.6694214876033058,0.5537190082644629,0.5454545454545454,0.5371900826446281,0.5206611570247934,Marília/SP,2020-04-03
0.6885245901639344,0.6721311475409836,0.5573770491803278,0.5491803278688525,0.5491803278688525,0.5245901639344263,Alta Floresta/MT,2020-04-04
0.6829268292682927,0.6747967479674797,0.5609756097560976,0.5609756097560976,0.5609756097560976,0.5284552845528455,Varginha/MG,2020-04-04
0.6854838709677419,0.6774193548387096,0.5564516129032258,0.5645161290322581,0.5645161290322581,0.5403225806451613,Patos de Minas/MG,2020-04-04
0.696,0.688,0.56,0.56,0.56,0.536,Nova Mutum/MT,2020-04-04
0.6984126984126984,0.6904761904761905,0.5714285714285714,0.5634920634920635,0.5634920634920635,0.5396825396825397,Vilhena/RO,2020-04-05
0.7007874015748031,0.7007874015748031,0.5748031496062992,0.5669291338582677,0.5669291338582677,0.5433070866141733,Aracati/CE,2020-04-05
0.703125,0.703125,0.578125,0.578125,0.5703125,0.5546875,Iguatu/CE,2020-04-05
0.7131782945736435,0.6976744186046512,0.5813953488372093,0.5891472868217055,0.5736434108527132,0.5658914728682171,São Gabriel da Cachoeira/AM,2020-04-06
0.7153846153846154,0.7076923076923077,0.5923076923076923,0.6,0.5846153846153846,0.5769230769230769,Crateús/CE,2020-04-06
0.7251908396946565,0.7099236641221374,0.6030534351145038,0.6106870229007634,0.5954198473282443,0.5877862595419847,Montes Claros/MG,2020-04-06
0.7196969696969697,0.7121212121212122,0.6060606060606061,0.6060606060606061,0.5909090909090909,0.5909090909090909,São Carlos/SP,2020-04-06
0.7218045112781954,0.7218045112781954,0.6090225563909775,0.6015037593984962,0.5864661654135338,0.5939849624060151,Caraguatatuba/SP,2020-04-06
0.7238805970149254,0.7313432835820896,0.6044776119402985,0.5970149253731343,0.5895522388059702,0.5970149253731343,Canarana/MT,2020-04-06
0.7185185185185186,0.7407407407407407,0.6,0.5925925925925926,0.5851851851851851,0.6,Aripuanã/MT,2020-04-06
0.7205882352941176,0.7352941176470589,0.6029411764705882,0.5955882352941176,0.5955882352941176,0.6102941176470589,São Paulo de Olivença/AM,2020-04-07
0.7226277372262774,0.7372262773722628,0.6058394160583942,0.6058394160583942,0.6058394160583942,0.6204379562043796,Salgueiro/PE,2020-04-07
