nodes,matric_values,geocode
166,1.0,1505106.0
4959,1.0,5101605.0
5064,1.0,5107800.0
229,0.8421052631578947,1600303.0
134,0.6666666666666666,1502855.0
167,0.6666666666666666,1505304.0
232,0.5925925925925926,1600535.0
228,0.5714285714285714,1600279.0
3662,0.5669198673371135,3550308.0
222,0.5517241379310345,1600105.0
235,0.5517241379310345,1600709.0
224,0.5333333333333333,1600204.0
231,0.5333333333333333,1600501.0
221,0.5,1600055.0
223,0.5,1600154.0
226,0.5,1600238.0
5321,0.49588246303574773,5300108.0
3228,0.49210624071322434,3509502.0
5173,0.4901489223938581,5208707.0
233,0.48484848484848486,1600550.0
3099,0.4830887045309509,3304557.0
2191,0.4740985953296949,3106200.0
3592,0.4711059743954481,3543402.0
225,0.47058823529411764,1600212.0
227,0.47058823529411764,1600253.0
230,0.47058823529411764,1600402.0
2931,0.46972786100523,3170206.0
5097,0.4680268503797916,5201108.0
861,0.4619072524407252,2304400.0
1843,0.4594641463626116,2910800.0
2930,0.4591854419410745,3170107.0
3831,0.4559848550038723,4106902.0
4982,0.452480573819486,5103403.0
1485,0.4519402985074627,2611606.0
2047,0.45025065850964396,2927408.0
3807,0.4495249406175772,4104808.0
3656,0.44702210224396827,3549805.0
3942,0.44596869213937046,4115200.0
3657,0.4456686291000841,3549904.0
1751,0.44428607361448813,2903201.0
1585,0.444137121783589,2704302.0
2432,0.4425791363902113,3127701.0
2912,0.44246826987307947,3168606.0
4885,0.44239438971447653,5002704.0
1642,0.44059200133034004,2800308.0
5057,0.440006642863074,5107602.0
365,0.43949572862237707,1721000.0
5201,0.43949572862237707,5211503.0
1946,0.4389132775615009,2919553.0
3856,0.43793388429752067,4108304.0
1491,0.4375,2612208.0
2163,0.43674276765845216,3103504.0
3925,0.4341307553662133,4113700.0
2123,0.4337398706720144,2933307.0
3497,0.433704370600753,3534401.0
3646,0.43363338788870703,3548708.0
4701,0.43278340411630184,4314902.0
2019,0.4313741452295669,2925105.0
11,0.4310583258765151,1100122.0
294,0.43102326338051083,1709500.0
3570,0.43088307041795415,3541406.0
1237,0.4301834713427504,2507507.0
4203,0.43000892639779276,4205407.0
3704,0.429834523036989,3554102.0
20,0.42899935233160624,1100304.0
5205,0.4287216828478964,5211909.0
16,0.42751109318273495,1100205.0
1069,0.42623873873873874,2408102.0
794,0.4261359067149176,2211001.0
3406,0.42599887450759705,3525904.0
112,0.425725074315096,1501402.0
1925,0.4256566792513455,2918001.0
738,0.42562248995983937,2208007.0
1968,0.42545162585307106,2921302.0
2474,0.42545162585307106,3131307.0
4999,0.42473549214491824,5104807.0
3799,0.4239539163133051,4104303.0
5274,0.4238521836506159,5218805.0
4474,0.42361499720201456,4304705.0
5068,0.42361499720201456,5107909.0
1838,0.42334425181752816,2910602.0
550,0.42327661953830176,2111300.0
2494,0.4232428115015974,3133303.0
2528,0.4232090088651066,3136207.0
128,0.4228037979733504,1502400.0
1275,0.4225003986605007,2510808.0
5220,0.4225003986605007,5213103.0
5265,0.4224330357142857,5218003.0
878,0.4223993622957353,2305407.0
5166,0.4223656942451777,5208004.0
248,0.42206292313819194,1702109.0
853,0.42206292313819194,2304202.0
1694,0.42202930869703725,2805703.0
326,0.42152573383183517,1716109.0
1479,0.42109027336300064,2611101.0
1402,0.4209899102248352,2604106.0
2537,0.41965629207254296,3136702.0
4004,0.4195233948222627,4119905.0
3035,0.41836412442760146,3205309.0
3644,0.41823204419889504,3548500.0
5137,0.418199037171494,5205109.0
339,0.418133038743786,1718204.0
459,0.41793516838867417,2105302.0
4961,0.4174413108555223,5101803.0
293,0.4173426793730802,1709302.0
1189,0.41727695094101896,2503704.0
4106,0.417244094488189,4127700.0
1193,0.41711272040302266,2504009.0
1,0.41704706437903355,1100023.0
2616,0.4165225593460148,3143302.0
2079,0.4160973694542599,2929909.0
969,0.4160646984924623,2312908.0
4184,0.4157056562328391,4204202.0
2169,0.4155752490000784,3104007.0
1068,0.4154774972557629,2408003.0
371,0.41508694971016763,2100055.0
529,0.41508694971016763,2109908.0
5204,0.4150544372209603,5211800.0
5022,0.41498942751977447,5106224.0
4557,0.41492443818025215,4308508.0
3437,0.4148594691928286,3529005.0
901,0.41472959223604916,2307304.0
5037,0.41472959223604916,5106752.0
4964,0.41463223787167447,5102504.0
1564,0.4144052553374521,2702405.0
2081,0.4141137855579869,2930105.0
5069,0.41404907016721365,5107925.0
3541,0.4139197000468677,3538709.0
3141,0.4133062943608143,3501608.0
4386,0.41324183108476953,4219507.0
2422,0.41304856185205396,3127107.0
1346,0.41291981609911943,2516201.0
1797,0.4128876422004052,2906873.0
4670,0.4128876422004052,4313706.0
827,0.4128554733151539,2302008.0
4247,0.41263043139697864,4209102.0
2641,0.41243773349937735,3145208.0
4357,0.4123414520270796,4217204.0
1840,0.4122452154971215,2910727.0
2677,0.412084921066957,3148004.0
15,0.4120528771384137,1100189.0
3416,0.41173271173271175,3526902.0
5312,0.41163675910821096,5221601.0
3150,0.41157281553398056,3502507.0
5007,0.41157281553398056,5105259.0
3858,0.4113172397733447,4108403.0
1871,0.4111576660459342,2913200.0
1541,0.41067968689452067,2700300.0
3988,0.4103298745547468,4118501.0
1721,0.41026633632703624,2900702.0
3094,0.41023457459162344,3304201.0
4793,0.4102028177736492,4320107.0
4748,0.4101393188854489,4317509.0
4950,0.40966370313103984,5100409.0
4388,0.409600371028832,4219705.0
3159,0.4094737655513484,3503208.0
4148,0.40944212641013755,4202008.0
3528,0.40937886279357233,3537305.0
3636,0.40937886279357233,3547809.0
879,0.4093472383159521,2305506.0
4680,0.40922078925013516,4314100.0
3952,0.4091891891891892,4115804.0
3500,0.40912600370599134,3534708.0
5282,0.4090628377335186,5219407.0
3183,0.40893656428461184,3505500.0
3051,0.40890500810247704,3301009.0
5149,0.4087157732356344,5206206.0
3648,0.4086527338628827,3548906.0
2678,0.40855821125674635,3148103.0
438,0.4084637323672242,2104057.0
14,0.4084007707129094,1100155.0
4739,0.40836929716399506,4316907.0
274,0.4081805576952704,1705508.0
833,0.4081805576952704,2302503.0
4237,0.4081805576952704,4208203.0
3025,0.40802340802340803,3204906.0
4583,0.40796058203094926,4310207.0
4947,0.4077722200846479,5100250.0
17,0.40767810432374213,1100254.0
5268,0.4075526842024304,5218300.0
4976,0.4075213412289472,5103205.0
4971,0.40745866974240674,5102793.0
5021,0.4074273412271259,5106216.0
4532,0.40727077088617325,4307005.0
2099,0.406957990937716,2931350.0
3,0.406895492590033,1100049.0
1888,0.406895492590033,2914703.0
4351,0.4064585410754008,4216701.0
4509,0.40630271430762155,4306106.0
1371,0.406271563290654,2601201.0
3122,0.4061781388931473,3306305.0
1290,0.4060536398467433,2512101.0
2335,0.4059914189396261,3119401.0
10,0.40592921709820745,1100114.0
4289,0.4058670343137255,4212106.0
5100,0.40558744737849217,5201405.0
1889,0.4051842789417342,2914802.0
3168,0.40509135387202816,3504008.0
1920,0.40490563154275233,2917508.0
3771,0.4047819112367275,4102604.0
4266,0.40456558253168423,4210506.0
4186,0.40444206991299037,4204301.0
4113,0.4042569423252975,4128005.0
2698,0.40422610420321914,3149903.0
4978,0.40413361805979253,5103304.0
4562,0.40379486397927306,4308904.0
4772,0.40373333333333333,4318705.0
2203,0.40364107251675807,3107406.0
1973,0.4035488538572843,2921708.0
4948,0.40348739815731366,5100300.0
913,0.4033952496954933,2308302.0
1389,0.4031804002130412,2603009.0
2777,0.4031804002130412,3157005.0
4114,0.40293513801231845,4128104.0
3154,0.40290450121654503,3502804.0
3188,0.40278200060808755,3506003.0
835,0.4025372227286539,2302701.0
5211,0.4025066464109381,5212501.0
311,0.4022316684378321,1713304.0
4744,0.40214009258556577,4317202.0
4920,0.40210957656700563,5006002.0
4214,0.4018046709129512,4206405.0
1886,0.4017132893639603,2914604.0
4608,0.4014089841678661,4311205.0
5058,0.4011962447001817,5107701.0
3418,0.40116587175410706,3527108.0
1353,0.40098373060915626,2516904.0
4943,0.40083207261724657,5008305.0
742,0.40080175478405566,2208403.0
487,0.40077144153683253,2106755.0
5078,0.40071082879612824,5108402.0
1030,0.4006199440538293,2404200.0
4238,0.4006199440538293,4208302.0
4897,0.40019635979155654,5003702.0
5013,0.40001509775798294,5105903.0
4196,0.3998943475964078,4205001.0
2564,0.3994421830242726,3138807.0
2715,0.398991039831338,3151206.0
797,0.3989609998494203,2211308.0
1511,0.39890093345377897,2613909.0
1930,0.3988709070380128,2918407.0
3301,0.39878085490668275,3516200.0
3399,0.39878085490668275,3525300.0
4918,0.39878085490668275,5005707.0
852,0.39830126277811184,2304103.0
4930,0.3981815449353772,5007208.0
925,0.39812171299774607,2309300.0
3814,0.3980021030494217,4105508.0
3865,0.39788256494969215,4108809.0
59,0.3978526916435168,1200401.0
832,0.3973753280839895,2302404.0
5190,0.3973753280839895,5210208.0
627,0.3973157381720027,2202208.0
917,0.39713707562017536,2308500.0
929,0.39704780458564365,2309607.0
5127,0.39704780458564365,5204508.0
1629,0.39698831285585856,2708600.0
3765,0.3969585736759308,4102000.0
1467,0.39692883895131087,2609907.0
3681,0.39657236940577756,3552205.0
4893,0.3964833520389076,5003306.0
836,0.3963943746259725,2302800.0
974,0.3963647243623308,2313302.0
3937,0.39630543714007926,4114609.0
5315,0.3961572966507177,5221858.0
4898,0.39603886397608373,5003751.0
3043,0.3959205020920502,3300407.0
4613,0.3958022109351658,4311403.0
4917,0.3955953714072415,5005681.0
1657,0.3955067920585162,2802106.0
4877,0.39544776119402986,5001904.0
104,0.3954182523692262,1500602.0
1778,0.3954182523692262,2905206.0
4906,0.395359247929568,5004601.0
1423,0.39527077428017304,2606002.0
5271,0.3951528709917972,5218607.0
4374,0.3951234061591231,4218707.0
4935,0.39500559075661573,5007695.0
662,0.39479958277454924,2203909.0
2055,0.39479958277454924,2928109.0
241,0.39477017060269687,1700707.0
4079,0.39477017060269687,4125605.0
4543,0.39477017060269687,4307807.0
515,0.39471135940409685,2109007.0
1413,0.39459378955990765,2605103.0
2022,0.3945644080416977,2925303.0
517,0.3943588598645531,2109106.0
3146,0.39427083333333335,3502101.0
4924,0.3942121708079155,5006309.0
976,0.39403628792385487,2313401.0
2556,0.39403628792385487,3138401.0
730,0.393919119833482,2207702.0
806,0.39388983869768823,2300309.0
1498,0.3936849925705795,2612604.0
1605,0.3936849925705795,2706307.0
1151,0.3935388043074638,2500700.0
4216,0.3935095796821625,4206603.0
411,0.39342193184349245,2102325.0
3597,0.39330512877607066,3543907.0
150,0.3926930487624129,1504059.0
191,0.3926348547717842,1506609.0
951,0.3923731951129211,2311306.0
4591,0.3922279792746114,4310504.0
4686,0.39216992303137954,4314407.0
4310,0.392111883972177,4213609.0
5071,0.3920248575867426,5107958.0
509,0.39199585737535136,2108454.0
5226,0.39199585737535136,5213806.0
1513,0.3919088824791066,2614105.0
3919,0.39159030446349397,4113304.0
1769,0.39130113720277654,2904605.0
4191,0.39130113720277654,4204608.0
1760,0.3912722439636713,2903904.0
4946,0.3911855898420198,5100201.0
4156,0.39104125156814995,4202404.0
5025,0.39075289432932675,5106257.0
953,0.3906664700678266,2311405.0
1848,0.3906664700678266,2911204.0
1370,0.39063767047548836,2601102.0
5103,0.39063767047548836,5201702.0
3266,0.3904361921603301,3513504.0
4245,0.3904361921603301,4208906.0
2036,0.3903786650950346,2926400.0
4481,0.3902061855670103,4305108.0
172,0.39017745379574403,1505502.0
2024,0.38994775185812053,2925501.0
2005,0.3897469844071786,2924009.0
2595,0.3897469844071786,3141405.0
1010,0.3897183202176951,2402204.0
1008,0.3896323529411765,2402006.0
896,0.38946053211818316,2306900.0
4323,0.3894319100462997,4214805.0
1722,0.38940329218106995,2900801.0
1847,0.3893746785215666,2911105.0
4827,0.38917450058754405,4321808.0
4128,0.38914592054050084,4200101.0
4223,0.38914592054050084,4207304.0
422,0.38911734469085035,2103000.0
2504,0.38906020558002935,3134202.0
3492,0.38897452837113705,3533908.0
4529,0.38880328710837186,4306932.0
4251,0.3886892100051346,4209300.0
721,0.38863219655298864,2207009.0
1082,0.38863219655298864,2409407.0
3757,0.38857519982400823,4101408.0
3514,0.38848973607038123,3536000.0
2368,0.38846125650612123,3122306.0
2920,0.388375842861331,3169307.0
105,0.38826201641266117,1500800.0
1855,0.3882335702249249,2911709.0
4246,0.3882051282051282,4209003.0
4662,0.3880345635618043,4313409.0
5094,0.3880061506919528,5200803.0
1739,0.3879493374331942,2902104.0
390,0.38786414873371394,2101202.0
2627,0.38766552052088665,3144300.0
1824,0.3876088069636457,2909307.0
5307,0.3876088069636457,5221403.0
3870,0.38755210999780587,4109302.0
2623,0.38749542961608774,3143906.0
645,0.3873538011695906,2202901.0
3160,0.3873538011695906,3503307.0
5019,0.3873254879029311,5106190.0
5125,0.3872688737849887,5204300.0
985,0.38718398363290957,2314003.0
5047,0.38718398363290957,5107180.0
2056,0.3870708546384222,2928208.0
899,0.38701431492842536,2307205.0
4025,0.38701431492842536,4121406.0
617,0.38698605126707075,2202000.0
4038,0.38681655595298925,4122404.0
4774,0.38681655595298925,4318903.0
4175,0.38673186396146547,4203600.0
