degree,strength,betweenness,betweenness_w,closeness,closeness_w
1.0,1.0,1.0,1.0,0.0,0.0
0.5,0.5,0.5,0.5,0.0,0.0
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0
0.5,0.75,0.5,0.5,0.25,0.0
0.4,0.6,0.4,0.4,0.2,0.0
0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0
0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0
0.375,0.375,0.25,0.25,0.125,0.0
0.3333333333333333,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0
0.3,0.4,0.2,0.3,0.2,0.1
0.2727272727272727,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.09090909090909091
0.25,0.3333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.08333333333333333
0.23076923076923078,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.07692307692307693
0.21428571428571427,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.14285714285714285
0.2,0.26666666666666666,0.2,0.2,0.2,0.13333333333333333
0.1875,0.25,0.1875,0.1875,0.1875,0.125
0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.11764705882352941
0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.1111111111111111
0.21052631578947367,0.2631578947368421,0.21052631578947367,0.21052631578947367,0.15789473684210525,0.15789473684210525
0.2,0.25,0.2,0.25,0.25,0.2
0.19047619047619047,0.2857142857142857,0.19047619047619047,0.23809523809523808,0.23809523809523808,0.23809523809523808
0.18181818181818182,0.3181818181818182,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727
0.17391304347826086,0.30434782608695654,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608
0.25,0.3333333333333333,0.25,0.25,0.20833333333333334,0.20833333333333334
0.24,0.36,0.24,0.32,0.2,0.2
0.23076923076923078,0.34615384615384615,0.23076923076923078,0.34615384615384615,0.2692307692307692,0.23076923076923078
0.2222222222222222,0.37037037037037035,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.2222222222222222
0.25,0.35714285714285715,0.21428571428571427,0.32142857142857145,0.32142857142857145,0.21428571428571427
0.2413793103448276,0.3448275862068966,0.2413793103448276,0.3103448275862069,0.3448275862068966,0.20689655172413793
