nodes,matric_values,geocode
1625,37614.5,5221601.0
2599,37607.0,4313508.0
1310,37606.0,2304103.0
64,37605.0,3504503.0
1047,37600.0,2911204.0
1707,37596.0,4113304.0
951,37583.0,4302105.0
650,37561.0,1502202.0
1093,37550.5,1718204.0
468,37532.0,3549904.0
549,37492.5,4128500.0
555,37323.0,4210100.0
1879,32419.0,3306008.0
346,32319.0,1100155.0
138,32303.0,1506138.0
716,32298.0,4118402.0
543,32296.0,4218707.0
323,32286.0,2313401.0
157,32285.0,2307601.0
3726,32277.0,4303509.0
977,32273.0,1100304.0
4745,32272.0,3120904.0
533,32264.0,2925105.0
935,32261.0,4104303.0
713,32256.0,4105508.0
2188,32251.0,2908408.0
1671,32247.0,3507605.0
1808,32232.5,5204508.0
1493,32227.0,1500602.0
3117,32175.0,4317400.0
2610,32167.0,4219309.0
605,32039.0,3303609.0
1695,31940.0,4104907.0
2386,27491.0,2921302.0
3446,27404.0,3101607.0
1244,27162.5,3515509.0
1512,27124.0,3513405.0
293,27067.0,3527108.0
1544,27001.0,4313300.0
1121,26987.0,4217204.0
887,26983.0,4203600.0
34,26964.0,2928109.0
1649,26929.0,3148004.0
2157,26929.0,2914703.0
332,26914.0,3530607.0
3706,26911.333333333332,5105150.0
267,26909.0,3204906.0
1509,26907.0,4210506.0
51,26904.0,3502705.0
75,26904.0,2702405.0
2264,26904.0,4204301.0
5322,26904.0,1304203.0
1330,26903.0,2502151.0
2340,26902.0,2511400.0
394,26896.0,3550605.0
3477,26895.0,4128203.0
3083,26894.0,2200202.0
849,26892.5,3128709.0
79,26892.0,4307500.0
287,26892.0,5106752.0
550,26892.0,2311306.0
2238,26888.0,3505500.0
1326,26887.0,2414407.0
551,26885.0,3302403.0
1457,26879.0,3534609.0
252,26878.0,3537602.0
2580,26878.0,5100250.0
565,26876.0,2304251.0
3457,26859.0,3202405.0
436,26857.0,2616407.0
1617,26857.0,3555000.0
1937,26839.0,3148103.0
429,26833.0,2609907.0
271,26819.0,2706703.0
2952,26797.0,3202454.0
1418,26770.0,2913200.0
240,26713.0,2612505.0
2233,26703.0,3110608.0
1119,26673.0,3548906.0
1041,26638.0,4213609.0
39,21690.0,3522406.0
1680,21644.5,3104007.0
1860,21636.0,4108809.0
1289,21624.0,2111102.0
2231,21610.0,3115300.0
946,21597.0,2921708.0
1895,21565.0,4114609.0
803,21558.0,2706307.0
3320,21558.0,2511301.0
2250,21547.0,2705705.0
698,21539.0,3549102.0
3617,21538.0,3121605.0
848,21537.0,5211800.0
1219,21536.0,2504306.0
169,21535.0,2210003.0
3700,21533.0,3127305.0
2141,21532.5,4113502.0
130,21530.0,3538808.0
1141,21529.5,3135209.0
701,21527.5,3152204.0
1373,21526.0,2709301.0
1885,21525.5,4319406.0
2327,21525.0,2403103.0
3773,21524.0,1702554.0
422,21523.0,1100114.0
1475,21518.2,5210000.0
1284,21517.0,2105708.0
4183,21512.0,3132206.0
2465,21511.0,4311809.0
1202,21509.33333333333,2932903.0
448,21506.0,3524709.0
445,21505.0,2905602.0
1565,21501.0,2104057.0
1942,21500.5,3134202.0
3600,21500.0,4316600.0
4748,21492.0,3117504.0
3670,21487.0,3131703.0
159,21486.0,3533908.0
1948,21484.5,2515302.0
1161,21478.0,2708600.0
1338,21477.0,2506301.0
1540,21476.0,4308102.0
1505,21439.0,4320701.0
592,21426.0,4218004.0
2295,21425.0,2407203.0
2755,21406.5,3306305.0
740,21390.0,3136652.0
2608,21380.5,4307807.0
753,21360.0,3553401.0
1811,21195.166666666668,2101004.0
1341,16975.0,2613602.0
3312,16512.5,2516904.0
414,16447.0,4101408.0
503,16377.0,3502101.0
2107,16336.0,3119401.0
3038,16306.0,5005681.0
1027,16293.5,2516300.0
720,16266.0,5210208.0
3001,16248.833333333334,3554003.0
1293,16203.0,2211308.0
4435,16203.0,4301602.0
465,16197.0,2305407.0
883,16176.0,3543907.0
1678,16176.0,3537305.0
345,16173.0,4203808.0
2583,16173.0,3151503.0
955,16162.0,2202307.0
642,16161.0,1100288.0
2222,16161.0,3164704.0
808,16160.0,2913903.0
433,16159.0,2604205.0
12,16155.0,2302107.0
2346,16153.0,2707305.0
3690,16153.0,4119608.0
1582,16152.0,1709302.0
2586,16151.0,2400208.0
2267,16148.0,4321857.0
3079,16148.0,2516003.0
348,16147.25,2101251.0
827,16146.0,2306405.0
1486,16146.0,4218202.0
2194,16146.0,2101608.0
3513,16146.0,4205704.0
4272,16146.0,2113009.0
1825,16145.0,2104800.0
2935,16145.0,3304300.0
4563,16145.0,3160702.0
4604,16145.0,3107307.0
1460,16144.0,4111506.0
1579,16144.0,4107603.0
3471,16144.0,3130903.0
5176,16144.0,1302504.0
35,16143.0,2915809.0
1722,16143.0,4311304.0
1728,16143.0,4308904.0
1162,16142.5,2301109.0
1907,16142.0,2208403.0
4337,16142.0,3103405.0
5003,16142.0,3100203.0
1859,16141.0,5102678.0
4882,16141.0,2109601.0
2438,16140.0,2210805.0
3073,16140.0,4320909.0
1913,16139.333333333332,3519402.0
449,16139.0,4102406.0
120,16138.0,2103208.0
745,16137.0,3109006.0
5229,16137.0,1500503.0
435,16136.0,2605202.0
1386,16135.0,2807600.0
2445,16135.0,5006606.0
491,16134.033333333333,3531407.0
42,16131.333333333332,2407104.0
561,16129.0,2302602.0
3334,16128.0,4321436.0
1902,16126.0,3151206.0
985,16121.0,1100049.0
3762,16121.0,3147006.0
442,16112.116666666667,2803609.0
438,16112.0,2611903.0
4677,16112.0,3162104.0
2182,16097.0,3527207.0
55,16096.0,3539103.0
4643,16094.33333333333,4211702.0
3456,16094.0,3141108.0
2947,16086.0,4114302.0
3634,16083.0,4112009.0
3039,16081.5,4203501.0
2256,16081.0,3538006.0
3562,16077.0,4313953.0
3629,16074.0,3154903.0
898,16047.0,2805703.0
4406,16016.0,3149903.0
2138,15993.0,3515186.0
4049,15888.5,4215505.0
1465,15775.0,4304804.0
259,15662.0,4123808.0
877,11846.0,4306106.0
4171,11717.333333333332,3169307.0
1803,11455.0,4124103.0
1516,11411.0,4322608.0
86,11075.0,2903904.0
1734,11074.0,4306809.0
1164,11060.0,4114203.0
1903,11059.5,2102903.0
1410,11048.0,2927507.0
857,10974.0,3145208.0
4024,10971.0,3107109.0
4420,10961.0,3139003.0
2699,10958.0,3502507.0
1827,10936.0,5218003.0
2601,10929.0,4318903.0
918,10914.0,2600104.0
2541,10900.0,3300308.0
1943,10898.5,5201702.0
2381,10884.0,4321402.0
535,10875.0,2103505.0
494,10864.0,5108600.0
2882,10854.0,4204806.0
496,10848.5,4320107.0
1906,10845.5,2205953.0
2591,10843.0,3507506.0
1111,10837.0,2919504.0
2886,10830.0,3516705.0
2350,10828.0,2926608.0
123,10822.0,2916401.0
1053,10820.0,4216909.0
269,10815.5,2304202.0
4692,10814.0,3162807.0
1669,10812.0,1707009.0
2151,10812.0,4321907.0
3034,10812.0,4321501.0
3662,10811.0,3147303.0
3289,10804.5,4208500.0
2296,10803.0,3134400.0
1740,10802.0,3200904.0
2368,10802.0,3529302.0
15,10795.0,2312304.0
368,10795.0,5107040.0
583,10795.0,3506102.0
2013,10793.0,1501709.0
463,10783.0,3124203.0
2480,10783.0,2907806.0
1291,10782.5,2200400.0
1381,10781.0,2804508.0
563,10779.0,2302800.0
1054,10779.0,3146008.0
373,10775.0,2203206.0
452,10775.0,4107207.0
3207,10773.0,3112307.0
1964,10772.0,2708808.0
1630,10771.0,5101704.0
1807,10770.0,4219705.0
1889,10770.0,3136306.0
2851,10770.0,3135357.0
3574,10770.0,2504405.0
46,10768.0,4118204.0
1122,10767.0,2928604.0
3919,10767.0,2512309.0
1626,10766.0,2313302.0
835,10765.5,4305207.0
4,10765.0,1502103.0
230,10765.0,2302503.0
309,10765.0,2609501.0
322,10765.0,5107925.0
396,10765.0,1503606.0
487,10765.0,2412500.0
1042,10765.0,1505536.0
1087,10765.0,2104008.0
1277,10765.0,2103802.0
1298,10765.0,2203305.0
1501,10765.0,3524402.0
1766,10765.0,4319505.0
1870,10765.0,2506806.0
2189,10765.0,2926301.0
2577,10765.0,3546603.0
2848,10765.0,3118809.0
3084,10765.0,2610905.0
3221,10765.0,4105201.0
3222,10765.0,4209607.0
3754,10765.0,4214003.0
3767,10765.0,5004700.0
4117,10765.0,1100056.0
4177,10765.0,3305802.0
4742,10765.0,3170404.0
5335,10765.0,1501808.0
5336,10765.0,1505908.0
304,10764.0,4310009.0
464,10764.0,3202306.0
601,10764.0,4321204.0
775,10764.0,2303501.0
814,10764.0,4106308.0
2154,10764.0,3306107.0
2179,10764.0,4212908.0
2448,10764.0,2500502.0
2737,10764.0,2513927.0
2753,10764.0,3534302.0
2766,10764.0,3203205.0
2781,10764.0,4104428.0
3052,10764.0,5219308.0
3487,10764.0,3541000.0
4131,10764.0,3526704.0
4211,10764.0,4206900.0
4477,10764.0,3118403.0
4648,10764.0,1302009.0
4728,10764.0,3123700.0
3087,10763.2,5208905.0
903,10763.0,3518602.0
1760,10763.0,4321451.0
2660,10763.0,1502707.0
3490,10763.0,4202800.0
3748,10763.0,3201605.0
3865,10763.0,5006200.0
3915,10763.0,4209409.0
188,10762.0,3101508.0
194,10762.0,4301008.0
538,10762.0,3512803.0
1936,10762.0,2807105.0
2417,10762.0,3168002.0
2595,10762.0,4117107.0
3635,10762.0,3107802.0
664,10761.0,2210508.0
1220,10761.0,2513901.0
1569,10761.0,2109908.0
3078,10761.0,4208906.0
3273,10761.0,2512903.0
54,10760.0,3523909.0
644,10760.0,1200450.0
5331,10760.0,1304062.0
3336,10759.0,4301636.0
1405,10758.0,2907558.0
2690,10758.0,3141801.0
1488,10757.0,4201000.0
1938,10757.0,3200201.0
92,10756.5,4101507.0
2546,10756.0,4305975.0
427,10755.5,1716604.0
126,10755.0,4125605.0
2239,10755.0,3548500.0
2292,10755.0,5107958.0
3756,10755.0,3155801.0
1815,10754.666666666666,2112902.0
325,10754.5,3554508.0
1430,10754.0,3133303.0
597,10753.0,2311801.0
1046,10752.0,4106506.0
1424,10752.0,2915601.0
1229,10751.5,3135100.0
183,10751.0,2305001.0
2379,10751.0,5209200.0
211,10750.0,4117701.0
151,10749.0,3303906.0
2262,10749.0,5205513.0
2355,10749.0,3104502.0
4152,10749.0,3550100.0
3627,10747.0,3133105.0
2490,10746.0,3505906.0
3597,10746.0,1721208.0
4200,10745.0,3122009.0
792,10744.0,4126504.0
1024,10740.0,4115804.0
2139,10738.5,4218806.0
1478,10734.5,5205406.0
3544,10732.0,3510807.0
1483,10731.0,5219605.0
3628,10728.0,3137700.0
633,10723.5,2309201.0
3649,10722.0,4108601.0
1328,10716.0,2500775.0
4096,10714.0,3119609.0
1001,10711.0,2920502.0
2472,10710.5,3104205.0
708,10707.0,3523206.0
4238,10688.0,4126009.0
2780,10687.0,4213401.0
4628,10658.0,3162005.0
