degree,degree_values,degree_geocde,strength,strength_values,strength_geocde,betweenness,betweenness_values,betweenness_geocde,betweenness_w,betweenness_w_values,betweenness_w_geocde,closeness,closeness_values,closeness_geocde,closeness_w,closeness_w_values,closeness_w_geocde
819,34,2928208.0,3751,1781.0,4302709.0,1305,2237.3507839316344,2309409.0,4727,9396.043617006862,4311007.0,2657,0.3696031247820325,4112306.0,2429,0.040232863165367394,3535408.0
854,34,4316204.0,1219,1779.0,2504306.0,971,2236.241395323159,4126306.0,2255,9374.731206259325,3522703.0,2658,0.3696031247820325,4127809.0,4702,0.04023156496156401,4203204.0
981,34,2932606.0,1290,1778.0,2111508.0,1637,2230.3673154372514,4124509.0,1994,9272.66376277247,4303004.0,2965,0.3696031247820325,4119202.0,1612,0.04023011412704107,3547106.0
1009,34,3551702.0,2448,1778.0,2500502.0,1025,2225.304419557025,3551009.0,4053,9223.676560235219,4125001.0,4597,0.36957734691030825,3135902.0,1615,0.04023011412704107,3540002.0
1292,34,2204709.0,1589,1776.0,3526100.0,4023,2224.145739366555,3113602.0,2031,9179.900186131888,2203008.0,4076,0.3695515726340749,3108008.0,2087,0.04022896880527782,3540903.0
1341,34,2613602.0,1954,1776.0,5221502.0,209,2223.8380532078236,2905701.0,356,9155.607595091815,4202008.0,2008,0.36950003486507216,2914406.0,2515,0.04022713642609336,2207900.0
1527,34,4317806.0,3032,1771.0,3300209.0,1898,2223.177297958938,2100436.0,3207,9153.770421254403,3112307.0,1458,0.36942275515895145,3543808.0,1943,0.040226449326933846,5201702.0
1615,34,3540002.0,4088,1769.0,4112207.0,3015,2212.2104291954784,5106422.0,782,9137.068999869087,2909703.0,2406,0.36942275515895145,2516706.0,4555,0.040224006497782516,5103254.0
1814,34,2111607.0,568,1768.0,2308500.0,3114,2210.302775030871,4313607.0,786,9107.861760156871,2904902.0,1292,0.3693970024398745,2204709.0,740,0.04021881647081593,3136652.0
1838,34,2925758.0,3287,1767.0,4323309.0,1413,2206.6066389131497,2913705.0,1493,9079.141388258051,1500602.0,4614,0.36937125331102744,3133501.0,487,0.040216298263921826,2412500.0
1855,34,3202603.0,2716,1766.0,2509156.0,2912,2203.9537094103302,4118808.0,2469,9048.237795666644,3544251.0,1383,0.3693455077716596,2923803.0,1870,0.04020775397316195,2506806.0
1930,34,2408300.0,2811,1766.0,2203701.0,2897,2203.663184681895,4105904.0,808,8998.367943567278,2913903.0,3081,0.3693455077716596,4107751.0,2099,0.04020012820950495,4123006.0
2382,34,4322301.0,396,1765.0,1503606.0,1626,2202.98469510775,2313302.0,328,8967.534923243997,2306900.0,4914,0.3693455077716596,3123205.0,305,0.04018039092282582,2409407.0
2419,34,3139508.0,2816,1765.0,2306504.0,572,2195.764003711717,2616506.0,2578,8966.321803247343,5002951.0,5003,0.3693455077716596,3100203.0,814,0.04017643056032056,4106308.0
2697,34,4302204.0,4435,1764.0,4301602.0,1522,2184.8936573669594,2311264.0,838,8951.572650572823,2411205.0,1009,0.36931976582102033,3551702.0,2888,0.04017285167355294,1714203.0
2705,34,1703107.0,1986,1761.0,5100409.0,3479,2178.316143985648,5007406.0,36,8931.182457749866,2923704.0,3203,0.36931976582102033,2910750.0,4969,0.04016128176561091,3513702.0
2790,34,1507607.0,4955,1761.0,3110806.0,838,2167.4314628710763,2411205.0,941,8916.597895721468,1501501.0,549,0.3692940274583595,4128500.0,2919,0.040157933825424014,3202900.0
2897,34,4105904.0,2147,1760.0,4117909.0,1623,2157.8700538980006,3171600.0,2192,8887.065139652135,4323804.0,1855,0.3692940274583595,3202603.0,1285,0.04015762949490356,2105948.0
2952,34,3202454.0,2620,1760.0,5210406.0,400,2140.7630879699345,2301901.0,793,8862.623442476028,1504208.0,1421,0.3692682926829268,2917607.0,2541,0.040154206094361246,3300308.0
3021,34,4107009.0,1112,1759.0,3551603.0,1903,2129.2920133353614,2102903.0,1344,8775.861162362944,2610806.0,361,0.36921683389074694,3518107.0,2074,0.04014987062482715,5203203.0
3027,34,4110607.0,2628,1756.0,3133758.0,3074,2103.48029408641,2605608.0,692,8739.823939000547,2924405.0,1399,0.36921683389074694,2900108.0,2413,0.040148653819198465,4106407.0
3093,34,3202207.0,2685,1752.0,2925808.0,4735,2100.664740757674,3129509.0,831,8702.323812611974,2911709.0,2063,0.36921683389074694,3139250.0,2420,0.04014804544404162,4101101.0
3232,34,5210109.0,159,1751.0,3533908.0,93,2090.867278236862,4102109.0,2170,8691.999819715951,3522307.0,4705,0.36921683389074694,3151404.0,869,0.040147056873734516,3143401.0
3340,34,4108502.0,2489,1749.0,1700350.0,2305,2085.4506046951537,3508306.0,3880,8603.681467470018,4211900.0,4868,0.36921683389074694,4122503.0,2864,0.04014561212777805,4103602.0
3425,34,2508802.0,2197,1748.0,4107652.0,2406,2079.593201338979,2516706.0,3290,8601.561575396514,4205803.0,583,0.36919110987250053,3506102.0,856,0.040142266799489415,3142809.0
3444,34,5002902.0,1742,1747.0,2108009.0,2256,2075.7297882069574,3538006.0,1972,8575.379618152037,3168507.0,3987,0.36919110987250053,2201960.0,2334,0.0401409744356004,2508307.0
3594,34,5000203.0,3596,1746.0,4215802.0,3783,2073.67721847001,2204352.0,2428,8571.35678950418,3203346.0,5156,0.36919110987250053,3138104.0,2557,0.040138541976363025,3139805.0
3859,34,5108055.0,4410,1745.0,4126801.0,4686,2071.3203346147043,3133808.0,301,8519.907566765216,2917409.0,14,0.36916538943848404,2304657.0,3828,0.04013800991520192,3126752.0
3945,34,3159605.0,2477,1744.0,2208304.0,1810,2066.4492342545345,2104677.0,4420,8513.668068180797,3139003.0,3177,0.36916538943848404,2207751.0,3023,0.04013656582029438,3122306.0
4189,34,3164100.0,1292,1741.0,2204709.0,3499,2066.1968499196755,2605301.0,594,8508.925845350088,2314003.0,1083,0.36913967258794844,4124806.0,3761,0.040136109811911694,3543303.0
4221,34,4304507.0,2109,1741.0,4109302.0,1805,2062.022551838019,2201903.0,1636,8443.203393920701,4120408.0,3510,0.36913967258794844,4116802.0,150,0.04013489384021404,3300225.0
4979,34,3123601.0,4191,1741.0,4115754.0,3003,2058.072866554816,4114807.0,2856,8442.148232678812,3542404.0,3750,0.36913967258794844,3156007.0,4345,0.04013489384021404,3305604.0
66,33,3520509.0,1234,1739.0,2914505.0,3084,2046.0787028623647,2610905.0,39,8393.899427171114,3522406.0,4973,0.36913967258794844,3170800.0,506,0.040134817844429294,4204608.0
284,33,3304706.0,4606,1739.0,3300100.0,1505,2045.4306633620877,4320701.0,2420,8390.511591349266,4101101.0,3626,0.3691139593201449,3153608.0,188,0.04013025862395395,3101508.0
310,33,2610608.0,154,1730.0,2908200.0,547,2037.1521936690856,3508801.0,4137,8387.00480373562,5003454.0,4465,0.36908824963432474,3106903.0,2556,0.040129346904156066,3120409.0
591,33,4210605.0,491,1724.0,3531407.0,970,2036.9510973786914,3500105.0,577,8339.27042475973,2902708.0,3456,0.3690625435297395,3141108.0,244,0.04011818169773573,2901205.0
598,33,5103502.0,1259,1723.0,4105706.0,4487,2034.5268796380913,5003207.0,1208,8297.707993883549,2106326.0,4970,0.3690625435297395,3116605.0,3613,0.04010186281817941,3535309.0
708,33,3523206.0,4692,1721.0,3162807.0,3094,2034.259005065146,4213203.0,3437,8292.678799348903,5101902.0,4284,0.36903684100564105,2205201.0,4634,0.04010110412362552,3152709.0
1029,33,2932804.0,3848,1720.0,4301107.0,2691,2029.5036861264753,3514809.0,108,8282.333634110864,3535804.0,729,0.36898544669591254,5105622.0,3486,0.04009731108143182,5007208.0
1342,33,2600500.0,1540,1718.0,4308102.0,135,2015.2849007262735,4321006.0,1734,8246.657354573545,4306809.0,1400,0.3689597549087871,2931004.0,242,0.040096249158198205,2700300.0
1405,33,2907558.0,3102,1718.0,4312252.0,257,2011.8751371193364,3303005.0,1856,8245.339856751732,3116100.0,3389,0.3689597549087871,3204054.0,2848,0.04009192619423664,3118809.0
1480,33,5207808.0,1994,1710.0,4303004.0,3574,2005.7462183323032,2504405.0,2391,8171.083420445084,3204302.0,3787,0.3689597549087871,2205151.0,3973,0.04009192619423664,3162252.0
1512,33,3513405.0,4313,1708.0,2502102.0,2952,2005.7456255688453,3202454.0,209,8167.129026889025,2905701.0,791,0.36893406669915757,4109807.0,1222,0.04009147119962322,2703304.0
1757,33,4110706.0,1902,1707.0,3151206.0,1063,2004.5508935954372,2204402.0,1595,8157.68819437654,2210631.0,1140,0.36893406669915757,3117836.0,3933,0.04008578463819534,2208908.0
1903,33,2102903.0,3859,1707.0,5108055.0,1435,1998.059680248427,3139300.0,708,8143.353049514868,3523206.0,3576,0.36893406669915757,3146750.0,3261,0.04008487493806474,4316477.0
1966,33,2917102.0,1809,1705.0,1501303.0,4049,1996.346794871848,4215505.0,497,8130.255952769866,2313609.0,4089,0.36893406669915757,3545209.0,4525,0.04008002390127864,3108701.0
2018,33,1716653.0,2389,1704.0,4109708.0,873,1992.8387585555593,3519600.0,3666,8113.617864937089,2915007.0,691,0.3689083820662768,2905909.0,1622,0.04007972075046422,3106507.0
2031,33,2203008.0,762,1702.0,4314050.0,3839,1984.8269756911461,3526803.0,549,8104.436947231859,4128500.0,821,0.3689083820662768,2502409.0,3868,0.040079417604235605,3137908.0
2270,33,4323408.0,3031,1698.0,2930709.0,3212,1972.1436721904015,3154002.0,2620,8059.810775467552,5210406.0,1406,0.3689083820662768,2905008.0,1856,0.040077901941876076,3116100.0
2436,33,1501782.0,3385,1697.0,5007901.0,2048,1971.192029001524,2702306.0,1860,8057.870002596946,4108809.0,4422,0.36888270100939785,2202406.0,5117,0.040077901941876076,3143500.0
2741,33,2910503.0,3917,1695.0,4125506.0,3115,1955.0689918245969,5210802.0,732,8057.101196258782,2904605.0,3718,0.3688570235277739,4112702.0,3059,0.04007123438911974,3129004.0
3000,33,3505807.0,2264,1693.25,4204301.0,361,1954.4199734053173,3518107.0,2652,8036.4082346419,3149101.0,3781,0.3688570235277739,2202778.0,3612,0.0400687346287555,2910776.0
3014,33,4313391.0,1894,1693.0,2208809.0,1156,1947.5257330431116,2905800.0,4210,8036.4082346419,3163201.0,225,0.36883134962065844,2204808.0,4526,0.040067598477143924,3166006.0
3060,33,3172004.0,2610,1692.0,4219309.0,1009,1940.263308916014,3551702.0,4614,8032.093740379939,3133501.0,1103,0.3687800125269678,2507002.0,1728,0.0400663109165386,4308904.0
3214,33,3204708.0,622,1691.0,5107180.0,3090,1938.7305578035043,4107504.0,4135,8009.465705290291,4209201.0,3919,0.3687800125269678,2512309.0,2547,0.0400637360435643,4320503.0
3516,33,5217401.0,2394,1687.0,2916856.0,641,1934.5218059831097,2902005.0,2410,7988.378510378511,2706109.0,2886,0.3686517322944205,3516705.0,1922,0.04006328168857017,4305900.0
3619,33,2900801.0,3124,1687.0,4126603.0,549,1931.8919807340128,4128500.0,3248,7971.553762865665,4319372.0,806,0.3686004451864218,2902807.0,1498,0.04005419675235221,2906709.0
3679,33,1506187.0,867,1686.0,3537404.0,2423,1929.7062545092617,2709152.0,3463,7958.431724484665,1200054.0,4313,0.3686004451864218,2502102.0,4201,0.04005268299688399,3125952.0
3917,33,4125506.0,878,1686.0,2308708.0,4643,1929.0026391698138,4211702.0,3340,7954.68831168831,4108502.0,2337,0.3685491723466407,2515807.0,227,0.04005109367677959,2615607.0
3985,33,3113701.0,399,1682.0,3149309.0,1112,1928.754484513917,3551603.0,235,7945.5,2503001.0,482,0.36852354127547116,2907707.0,3508,0.04005071528582145,4205308.0
4089,33,3545209.0,1728,1681.0,4308904.0,3669,1928.3929810064012,2925501.0,2250,7945.0,2705705.0,832,0.36852354127547116,2305233.0,2586,0.040032787752188055,2400208.0
4403,33,4318309.0,1883,1681.0,3201902.0,2771,1923.734720554222,4127106.0,3477,7934.311688311689,4128203.0,3894,0.36852354127547116,2907202.0,642,0.040032107276075354,1100288.0
4440,33,3109204.0,75,1680.0,2702405.0,2690,1913.8066234192697,3141801.0,3462,7928.568275515333,1200013.0,1671,0.3684979137691238,3507605.0,222,0.04002742018027069,2112506.0
4696,33,4104451.0,2742,1679.0,2902054.0,1277,1909.126759792555,2103802.0,1933,7917.377315717083,2704500.0,1677,0.3684979137691238,2912509.0,1586,0.04002167620507805,2209203.0
93,32,4102109.0,1652,1676.0,2906303.0,4448,1909.028033840032,3135803.0,2050,7907.848412698412,2704609.0,4680,0.3684979137691238,5101258.0,4068,0.040020467157198716,3164209.0
194,32,4301008.0,1958,1676.0,2505204.0,2045,1908.9414716435992,2611002.0,2020,7884.438732977284,2108603.0,41,0.36847228982685487,2310605.0,320,0.04002001378307703,2507705.0
252,32,3537602.0,2637,1675.0,4106605.0,2575,1900.43636768709,1507151.0,1655,7857.427441095201,3504602.0,1637,0.36847228982685487,4124509.0,4066,0.040019258182367436,3170008.0
361,32,3518107.0,4751,1672.0,3305208.0,54,1893.5966621979287,3523909.0,1513,7851.368078278157,2932200.0,3466,0.36847228982685487,2409803.0,4803,0.040019258182367436,2202711.0
364,32,3538907.0,2575,1671.0,1507151.0,435,1891.7073675198328,2605202.0,1953,7812.61849532768,5212006.0,971,0.36844666944792104,4126306.0,3074,0.04001880483563705,2605608.0
366,32,2916500.0,3599,1670.0,5216809.0,1602,1891.1080533966663,2102325.0,1906,7808.675876070361,2205953.0,1110,0.36844666944792104,2900504.0,2499,0.04001789817298924,2918506.0
374,32,2928406.0,535,1669.0,2103505.0,791,1887.5061725353992,4109807.0,1963,7802.725387879201,2708501.0,1411,0.36844666944792104,2907103.0,4237,0.040017595961236024,2603405.0
473,32,2912103.0,2213,1669.0,2500908.0,1496,1878.6948338135555,2908002.0,4857,7757.247759471741,3152303.0,1568,0.36844666944792104,2931608.0,3645,0.04000755001887505,2203453.0
547,32,3508801.0,1933,1667.0,2704500.0,4717,1873.42583330444,3143104.0,3038,7734.240118621541,5005681.0,3620,0.36844666944792104,2508000.0,3149,0.04000543572631118,1302603.0
654,32,2100808.0,2326,1666.0,2306256.0,685,1866.6664088098382,2804201.0,4151,7685.107744369067,3505302.0,3742,0.36844666944792104,2516607.0,2347,0.03999630153090203,2803005.0
807,32,2913408.0,3588,1666.0,2602001.0,4709,1860.7487940993005,3146909.0,3126,7671.7307692307695,3203908.0,736,0.3684210526315789,2917201.0,3044,0.039993509262508824,5204706.0
873,32,3519600.0,891,1664.0,3512902.0,1279,1857.1524038087332,2108207.0,2855,7659.445123934328,3514205.0,1751,0.3684210526315789,2924306.0,3775,0.039988076776503706,2102358.0
1000,32,2916906.0,2774,1663.0,3500402.0,2649,1843.6868881148196,4312807.0,3404,7654.9499526563,4103909.0,3136,0.3684210526315789,4111704.0,2880,0.03998777501499825,5212808.0
1249,32,2500700.0,3333,1662.0,2506707.0,3031,1840.676349482783,2930709.0,1600,7640.714197668897,3506508.0,301,0.36839543937708563,2917409.0,2496,0.03997864888161257,4209102.0
1284,32,2105708.0,3019,1661.0,2109551.0,1290,1836.6449903297407,2111508.0,2750,7639.988070263068,4309407.0,297,0.3683698296836983,2931053.0,1799,0.03997721623079505,4120358.0
1386,32,2807600.0,3506,1658.0,3119104.0,4046,1832.2750493624374,5206404.0,1637,7634.819631681349,4124509.0,742,0.36834422355067425,2919405.0,191,0.03997156203267349,4320305.0
1401,32,2923605.0,3773,1658.0,1702554.0,1662,1830.4572406128175,4104600.0,4771,7595.84551842158,4121307.0,1965,0.36834422355067425,2910909.0,3248,0.03995212379956082,4319372.0
1422,32,2914109.0,1519,1654.0,2110039.0,3718,1828.2554970080982,4112702.0,1888,7553.6749580835885,5218904.0,3316,0.36834422355067425,2509404.0,3479,0.03994745541343053,5007406.0
1423,32,2914901.0,1614,1654.0,3526001.0,3649,1824.0423886991223,4108601.0,3726,7550.253907747169,4303509.0,326,0.36831862097727114,2921807.0,301,0.03991623541464223,2917409.0
1848,32,4311106.0,4693,1654.0,3159902.0,4708,1816.78705796632,3139706.0,2621,7545.3235572754975,4105409.0,2434,0.36831862097727114,3203007.0,326,0.03991142510676438,2921807.0
1938,32,3200201.0,1567,1651.0,2912905.0,204,1816.6765773375873,4203105.0,2541,7531.126467441749,3300308.0,669,0.3682930219627467,2614501.0,2943,0.039911049350287435,2932507.0
2472,32,3104205.0,239,1647.0,2616308.0,3710,1806.961797759448,3148707.0,3857,7490.440398611059,5213707.0,248,0.3682418346073662,3535507.0,2470,0.03990458744613276,4302378.0
2578,32,5002951.0,2472,1647.0,3104205.0,1411,1806.9104777581813,2907103.0,1708,7417.263478802892,4219507.0,2807,0.3682418346073662,2200277.0,2549,0.03989850314730597,4314605.0
2690,32,3141801.0,1972,1643.0,3168507.0,2334,1806.232950820712,2508307.0,4969,7405.468138990889,3513702.0,77,0.36821624626502675,3530300.0,1516,0.03989842804409985,4322608.0
3039,32,4203501.0,325,1641.0,3554508.0,4986,1792.9405655055011,5000708.0,1610,7386.32173931245,3514403.0,845,0.36821624626502675,2918605.0,3484,0.03989242070355655,3540705.0
3617,32,3121605.0,2735,1640.0,4119806.0,3231,1786.2825006171536,5104906.0,3953,7372.322708227416,3145604.0,2126,0.36821624626502675,2926905.0,219,0.03988934264260308,1100908.0
3715,32,4101903.0,2437,1639.5,2206605.0,4018,1785.3454578088179,5210901.0,4448,7371.605565052571,3135803.0,2809,0.36821624626502675,2202133.0,2031,0.039889267573879644,2203008.0
3877,32,3111507.0,188,1639.0,3101508.0,4777,1779.3476029311744,5219704.0,1686,7368.236182517688,3149705.0,1417,0.36819066147859925,2912004.0,4604,0.03988588977373658,3107307.0
4418,32,4122602.0,2474,1636.0,1508084.0,1563,1773.3899258148444,5102702.0,2386,7359.065807107051,2921302.0,1781,0.36819066147859925,2912301.0,4313,0.03987981117485141,2502102.0
18,31,2405603.0,1965,1629.0,2910909.0,2182,1773.3602540011652,3527207.0,1097,7358.0161405168465,2807402.0,2186,0.36819066147859925,2922706.0,2678,0.03986975928792715,5002407.0
225,31,2204808.0,125,1628.0,2925253.0,3365,1768.1789868473168,4300406.0,1742,7337.924155675805,2108009.0,2585,0.36819066147859925,2913507.0,1939,0.0398474981576454,3513504.0
373,31,2203206.0,3544,1627.0,3510807.0,2884,1762.5124338966102,4206504.0,557,7330.097507585856,2204303.0,672,0.3681395025705155,2604007.0,961,0.03984487642937573,2925303.0
516,31,2608909.0,475,1624.0,3529203.0,1896,1759.2199861917834,3538204.0,2678,7289.986174630062,5002407.0,2533,0.36811392844737756,2904001.0,4331,0.039842329937950775,2901700.0
577,31,2902708.0,3539,1624.0,5210307.0,418,1743.7625286791272,2901155.0,1693,7280.776920927851,3503505.0,276,0.36808835787718813,2512507.0,5161,0.03982017422735223,1101484.0
580,31,2922607.0,1241,1623.0,4214201.0,4060,1741.1913845293504,3162906.0,1310,7246.00973322051,2304103.0,2929,0.36808835787718813,2513802.0,3027,0.03981965057298516,4110607.0
596,31,3149804.0,2396,1622.0,5219100.0,66,1717.3751366422098,3520509.0,195,7243.461212246867,4312054.0,558,0.3680627908592068,2211605.0,3109,0.03981905212771553,4108320.0
751,31,2931202.0,1760,1620.0,4321451.0,3912,1716.0094015197785,3506904.0,1760,7239.237098501897,4321451.0,656,0.3680627908592068,2204154.0,3382,0.03981568620821147,5102686.0
1103,31,2507002.0,2282,1620.0,4101002.0,2614,1714.9970844283903,3134509.0,2393,7149.159779853756,4307708.0,767,0.36803722739269346,2917003.0,431,0.03981493830337571,2408102.0
1486,31,4218202.0,229,1619.0,2301307.0,4284,1714.9287090923951,2205201.0,70,7142.696994426901,2110609.0,830,0.36803722739269346,2307502.0,1766,0.03981052623670697,4319505.0
1567,31,2912905.0,120,1615.0,2103208.0,3340,1712.4548714443977,4108502.0,1943,7124.8968471143635,5201702.0,3320,0.3680116674769081,2511301.0,1825,0.03981007760673744,2104800.0
1704,31,2903102.0,3473,1613.0,3138005.0,2556,1694.892939433758,3120409.0,695,7122.751587301616,2926400.0,3790,0.3680116674769081,2208205.0,1659,0.03978459707678187,4302352.0
1732,31,3118007.0,1460,1612.0,4111506.0,2475,1694.6912928537986,2103307.0,1903,7076.709066848247,2102903.0,282,0.36796055829456287,2904506.0,657,0.03978063968830116,2601102.0
1872,31,2801702.0,4366,1612.0,3151305.0,661,1692.9210723016076,2207801.0,1421,7074.484090837658,2917607.0,3521,0.36796055829456287,2500106.0,2219,0.03977033923746623,2923407.0
1912,31,3521606.0,2771,1611.0,4127106.0,796,1692.135151226401,3501905.0,2845,7053.428364787254,2914000.0,2115,0.3679350090265241,2901908.0,879,0.03976198337185221,2404200.0
2097,31,4204905.0,707,1610.0,3534104.0,3769,1690.9764021838694,4127965.0,3542,7014.476027190448,5107065.0,125,0.3679094633062556,2925253.0,3239,0.03975631531957355,5106216.0
2134,31,4111902.0,4108,1608.0,3155405.0,4628,1686.599472499798,3162005.0,1810,6996.478364312678,2104677.0,2308,0.3679094633062556,2505402.0,456,0.039753929254660716,4111803.0
2149,31,2931103.0,99,1605.0,2405702.0,3597,1681.8120890373077,1721208.0,1986,6980.984287608067,5100409.0,3056,0.3679094633062556,2616209.0,1103,0.03974893435874932,2507002.0
2286,31,2923001.0,804,1605.0,2801405.0,1541,1675.7588073756335,4319901.0,4995,6943.669767878398,4215703.0,3375,0.3679094633062556,2506608.0,504,0.03974558028247189,3501301.0
2396,31,5219100.0,212,1602.0,3503802.0,2714,1674.2880424836803,2205581.0,4922,6931.277395557984,4218509.0,2501,0.3678839211330186,2509396.0,1864,0.03974423881044796,4200101.0
2417,31,3168002.0,3953,1601.0,3145604.0,5053,1672.285031465319,3109600.0,1040,6897.760492726418,1507953.0,3333,0.3678839211330186,2506707.0,3476,0.03974408976359054,3154309.0
2428,31,3203346.0,849,1597.0,3128709.0,2242,1665.39764459321,4309001.0,3649,6873.949191807985,4108601.0,3031,0.36783284742468414,2930709.0,4820,0.03973872482114199,3304409.0
2488,31,1503705.0,1950,1597.0,3539202.0,3626,1662.5769199942501,3153608.0,1805,6868.589492648888,2201903.0,1713,0.36780731588810994,2301851.0,4147,0.039730531177482785,3137205.0
2630,31,4207650.0,1359,1596.0,2613206.0,432,1659.8199433664702,2600302.0,4030,6804.3152097369875,2402303.0,148,0.36778178789561355,2903003.0,3661,0.03972673345266098,2928950.0
2698,31,3152808.0,747,1594.0,3525706.0,2158,1658.5715298385667,4304903.0,1812,6736.965575406892,2102606.0,753,0.36773074253990284,3553401.0,690,0.039724499836011805,2904753.0
2704,31,4300505.0,968,1592.0,2804102.0,2188,1652.4332384171314,2908408.0,2631,6728.610323051443,2927903.0,1615,0.36773074253990284,3540002.0,835,0.03972152207115617,4305207.0
2910,31,3205069.0,3286,1592.0,5001508.0,4033,1648.4666080626344,3145901.0,1284,6725.755490851531,2105708.0,277,0.36770522517521337,2615300.0,3038,0.03971571671354131,5005681.0
3137,31,4321600.0,941,1588.0,1501501.0,654,1643.5445783873158,2100808.0,4413,6682.127234146225,3128402.0,403,0.3676797113516514,3302007.0,2754,0.03971236824059745,4300802.0
3255,31,4304309.0,3839,1586.0,3526803.0,2291,1643.2079707511052,5102637.0,4736,6659.634112063961,4315305.0,2232,0.3676797113516514,2906808.0,2458,0.039708945940680127,4323705.0
3485,31,4312617.0,353,1585.0,3303708.0,4226,1641.4151562078657,3510401.0,1424,6630.328663024997,2915601.0,4109,0.3676797113516514,3529807.0,3389,0.03970478045856436,3204054.0
3930,31,4202909.0,3111,1584.0,2202000.0,577,1640.6165114086664,2902708.0,4431,6619.364712833482,2205904.0,477,0.36762869432496187,2923050.0,1685,0.03969102570104396,3103900.0
3961,31,4317004.0,137,1582.0,3546405.0,3619,1637.1267405969788,2900801.0,581,6584.035826002073,2909802.0,548,0.36762869432496187,4112801.0,1990,0.03968626951687827,1714880.0
4033,31,3145901.0,5012,1580.0,4302808.0,440,1635.6795721395508,2611804.0,367,6553.233502789592,5101803.0,2296,0.3675776914539401,3134400.0,2711,0.0396857493783889,5209101.0
4152,31,3550100.0,3679,1578.0,1506187.0,2437,1635.2306446831026,2206605.0,4610,6539.771897055677,2507408.0,2934,0.3675776914539401,2921500.0,2645,0.03968404044791517,1718402.0
4183,31,3132206.0,1990,1577.0,1714880.0,4403,1632.7214130082587,4318309.0,1005,6538.782715819123,3521804.0,49,0.3675521953249636,2311108.0,1381,0.03967973162453644,2804508.0
4547,31,4306601.0,1453,1575.0,3549409.0,40,1621.0315164746119,3553807.0,2339,6531.68987805069,2510303.0,1589,0.3675267027326952,3526100.0,4669,0.03967861742594423,3103751.0
4653,31,3166105.0,288,1572.0,2505600.0,734,1614.3882173567456,5107883.0,126,6528.144042923487,4125605.0,1666,0.3675267027326952,3304524.0,1906,0.039674829618731554,2205953.0
4715,31,3142007.0,331,1571.0,2910859.0,252,1613.858218589249,3537602.0,1299,6486.4397113467,2206407.0,1912,0.3675267027326952,3521606.0,376,0.039673864214908205,4316907.0
24,30,3111200.0,525,1571.0,2313955.0,3056,1613.4910242552803,2616209.0,34,6477.045969951599,2928109.0,2483,0.3675267027326952,3519907.0,764,0.039673195885936756,2514503.0
99,30,2405702.0,1830,1571.0,3125101.0,144,1609.5634089687571,2923100.0,155,6476.689705051421,2922300.0,3767,0.3675267027326952,5004700.0,544,0.039655382082487534,4202537.0
145,30,2927002.0,3180,1571.0,2411502.0,1525,1606.4057370982027,2313203.0,764,6466.201914431617,2514503.0,3883,0.3675267027326952,4120705.0,2264,0.039648854362103504,4204301.0
165,30,2112704.0,3919,1570.0,2512309.0,35,1600.690290774069,2915809.0,3869,6449.679495007918,3165701.0,280,0.3675012136763992,4104709.0,3134,0.03964759357288491,2902104.0
202,30,5216304.0,3762,1567.0,3147006.0,3095,1595.3837686609847,4217808.0,3445,6437.469294199296,3137809.0,1405,0.3675012136763992,2907558.0,240,0.03963795489396716,2612505.0
262,30,2910701.0,2597,1566.0,2908507.0,4539,1594.4897098967376,3132701.0,4108,6422.319188580525,3155405.0,1952,0.3675012136763992,4115606.0,868,0.039636101839125595,2305902.0
359,30,1722107.0,36,1562.0,2923704.0,3296,1594.0626567141142,3110004.0,4841,6406.87682505015,3138302.0,2067,0.3675012136763992,4118105.0,822,0.039622394616319286,3512209.0
663,30,2310308.0,130,1562.0,3538808.0,696,1591.5203838516604,2930154.0,435,6395.838547353138,2605202.0,4803,0.3675012136763992,2202711.0,494,0.039620691137683586,5108600.0
728,30,2905305.0,2802,1561.0,2112803.0,1872,1590.327801803724,2801702.0,1078,6380.205564000073,2933505.0,26,0.3674757281553398,2200103.0,2428,0.039617802965167134,3203346.0
832,30,2305233.0,3014,1554.0,4313391.0,2741,1590.0412172286551,2910503.0,944,6369.957300888954,2305357.0,353,0.3674757281553398,3303708.0,4857,0.03961550753864643,3152303.0
918,30,2600104.0,4440,1553.0,3109204.0,1851,1589.0476737403492,3516606.0,4735,6353.302840069299,3129509.0,4137,0.3674757281553398,5003454.0,4171,0.039598411280951436,3169307.0
921,30,3541307.0,2445,1552.0,5006606.0,120,1589.0053344489831,2103208.0,3645,6334.356381370809,2203453.0,744,0.36745024616878164,3106705.0,1819,0.03959574825801872,2930303.0
1179,30,2511806.0,1011,1551.0,2300200.0,3491,1585.5021877236113,4217006.0,4411,6320.413559632557,3140001.0,1080,0.36745024616878164,2601904.0,1523,0.039585543320733295,2305605.0
1381,30,2804508.0,2044,1548.0,2608057.0,1052,1569.714990171757,3518800.0,2809,6302.060129293535,2202133.0,2922,0.3674247677159895,2933059.0,2359,0.039584508331123404,3200607.0
1387,30,2801504.0,24,1546.0,3111200.0,2389,1568.861804966766,4109708.0,696,6269.206070792823,2930154.0,435,0.36739929279622824,2605202.0,3324,0.03955938947596314,5102793.0
1601,30,5214408.0,866,1546.0,4318002.0,1143,1567.8194006479393,3536208.0,1012,6258.031179934728,2309300.0,475,0.36739929279622824,3529203.0,1708,0.03955097440643683,4219507.0
