nodes,matric_values,geocode
613,54691.587045257875,1100122.0
391,53788.08598161399,4317509.0
1121,50943.82249509167,4217204.0
3262,50657.53992392723,3152105.0
4168,50551.06858419874,1400100.0
847,50428.887892548846,3103504.0
639,50390.45840194676,4305108.0
2264,50356.058246609864,4204301.0
305,49084.72047499821,2409407.0
2113,48697.978919592984,3136207.0
200,48613.74307725704,2108454.0
367,48386.10844595746,5101803.0
1708,47948.827021305886,4219507.0
1061,47809.258779722964,2503704.0
2496,46875.49388256236,4209102.0
47,45697.49529551173,2402006.0
932,45632.08806884093,3529005.0
1537,45437.940058116685,5218805.0
811,44863.639980307315,3502804.0
2034,44770.45843664805,4314407.0
1258,43956.3097404972,4108403.0
496,43669.155204592695,4320107.0
186,43595.04810336182,3143906.0
2650,43519.57968146369,2516201.0
480,43271.65642385976,3506003.0
1670,42998.250054979595,2611101.0
17,42600.648282946924,2307304.0
1024,42572.41804085975,4115804.0
1023,42552.18141414328,4128104.0
1043,42207.41190735682,2103000.0
587,41768.361281035744,5205109.0
1509,41367.64176732105,4210506.0
1890,41276.388556779675,2612208.0
2647,41166.0748176836,3157005.0
2720,41091.87908474154,3152501.0
1125,40939.12852822078,2202208.0
356,40849.87786165422,4202008.0
877,39829.47175947905,4306106.0
1807,39706.41538172862,4219705.0
863,39486.94263602363,3516200.0
722,39074.93962294729,3552205.0
2107,38789.660675404615,3119401.0
1532,38631.779040989415,3301009.0
506,38124.41701044066,4204608.0
2608,38084.453267478944,4307807.0
1827,37739.5725526182,5218003.0
461,36956.90699242702,4127700.0
346,36383.17624080105,1100155.0
1158,36091.6899806332,4208203.0
223,35789.06968319931,2207702.0
1728,35703.845149933804,4308904.0
2760,35680.45992150875,3171303.0
196,35476.42486926641,3504008.0
554,35387.746816236795,4209003.0
533,35254.640649603694,2925105.0
205,35187.26761953455,4320800.0
1840,34761.925418140636,3132404.0
358,34471.255418405206,1705508.0
610,34301.99347553844,3534708.0
2386,34277.16344558173,2921302.0
526,34174.47859688403,3524808.0
2706,33629.20177439173,5003702.0
1569,33610.33404061352,2109908.0
1106,33389.645536291915,4109401.0
1499,33257.03895773588,2207009.0
887,33122.30886248722,4203600.0
653,33051.42576440447,2101400.0
469,33042.06961341634,3501608.0
1582,33031.821758388665,1709302.0
543,32460.422845164125,4218707.0
865,32367.511902934948,4316808.0
2960,31524.515112372676,4317202.0
4032,31438.795463623705,3118304.0
2239,30957.260596340406,3548500.0
1558,29899.988338678333,2106755.0
626,29780.23058738682,4118501.0
3082,29765.978093307975,2613909.0
1338,29647.14377760503,2506301.0
892,29531.954745554565,5211909.0
2143,29525.55284976118,3169901.0
1980,29102.000486493907,3139409.0
149,29099.388090264518,2929909.0
269,28719.795490340748,2304202.0
1625,28484.246529537682,5221601.0
1161,28193.548759416415,2708600.0
2784,28073.23863967205,1200203.0
1970,28001.487646853853,3300407.0
1017,27760.110882265628,2900702.0
2755,27579.721445996045,3306305.0
910,27368.769785858072,4202404.0
287,27227.277894799587,5106752.0
627,27113.289297016614,2910727.0
2486,26969.927953380844,4322509.0
254,26713.506466448132,5102504.0
73,26663.222322853,2210607.0
1837,26568.939973284447,1100189.0
2604,25819.533141828535,3547809.0
2056,25748.588314376833,2906873.0
2473,25739.281395788254,3201506.0
1752,25691.006396004603,3147907.0
951,25465.769010747,4302105.0
279,25347.5315252473,4313409.0
3075,25285.56526447273,4201406.0
1090,25165.47321747573,2109106.0
354,25027.6676147428,2914604.0
713,24858.994536761795,4105508.0
2580,24716.16625928719,5100250.0
267,24467.196385108,3204906.0
961,24323.034552547248,2925303.0
793,24286.869811938603,1504208.0
848,24199.13623887698,5211800.0
1093,23988.828289205463,1718204.0
434,23933.74040130173,2610004.0
2118,23662.823282951398,2403251.0
2586,23615.480278589202,2400208.0
1649,23408.7592290523,3148004.0
348,23308.94797647969,2101251.0
2157,23274.13080119318,2914703.0
1086,23145.75110806845,4310504.0
1795,23129.267659261044,4311205.0
977,23112.970637681792,1100304.0
388,23041.51084361886,3503208.0
1571,22992.15141361178,2100055.0
236,22936.63283289081,2606200.0
831,22869.712066428012,2911709.0
766,22855.669823746917,2112209.0
619,22555.724878574987,2309607.0
1678,22409.102129200455,3537305.0
322,22160.75115055245,5107925.0
1680,21698.050152962634,3104007.0
293,21626.845062359793,3527108.0
87,21516.610617273873,3511102.0
422,21479.556521031875,1100114.0
953,20853.992127144324,2601201.0
261,20759.060104529926,2910602.0
2179,20432.109353273445,4212908.0
2457,20356.000820459998,3113404.0
2487,20052.26378949601,3127107.0
4499,19989.136362541965,3162500.0
1895,19704.053513090763,4114609.0
955,19478.733722161855,2202307.0
985,19386.72313088504,1100049.0
266,19278.68358040391,5201405.0
476,19264.66312099968,3138401.0
2610,19252.456846322046,4219309.0
1293,19203.862600416964,2211308.0
701,19190.668629755397,3152204.0
2238,19106.593190324056,3505500.0
414,19077.512799543718,4101408.0
3028,19068.441756827273,4313904.0
2464,18964.389000360425,3138203.0
2267,18898.340837901193,4321857.0
2699,18880.580009825753,3502507.0
387,18749.44005112989,2931350.0
1129,18385.787046808426,3113305.0
803,18369.37122526489,2706307.0
1707,18225.620627075925,4113304.0
2300,18125.045087525952,5106224.0
445,18090.922738675075,2905602.0
650,17942.549633621635,1502202.0
3477,17789.870826225317,4128203.0
4171,17718.315650454533,3169307.0
1565,17449.582601210244,2104057.0
2170,17415.88990416535,3522307.0
3312,17358.952522973465,2516904.0
3083,17337.58847123381,2200202.0
2327,17041.847901163987,2403103.0
1771,17038.469600647648,4212106.0
75,16984.147269845977,2702405.0
1187,16946.488411621245,2512101.0
556,16942.27253021368,2917508.0
1,16822.42370502409,5108402.0
2882,16805.831561881598,4204806.0
392,16736.1165672811,5213103.0
2017,16650.290926158104,1506609.0
1815,16620.296220567467,2112902.0
218,16599.678491506736,1100254.0
1671,16543.64833881366,3507605.0
1047,16510.553548686792,2911204.0
2465,16380.558173877987,4311809.0
342,16325.04835787788,2930105.0
720,16259.89670547233,5210208.0
1041,16240.433268190794,4213609.0
2863,16191.402121863712,4112108.0
3471,16168.577544419615,3130903.0
1460,16152.003027709949,4111506.0
1722,16049.728132823433,4311304.0
51,15999.088098897428,3502705.0
2438,15986.022987661489,2210805.0
277,15874.445097248905,2615300.0
1997,15831.716454110181,2928703.0
1219,15727.140269140415,2504306.0
2141,15727.052099845758,4113502.0
1418,15710.154416005711,2913200.0
395,15666.172952824503,4312401.0
2019,15648.257258104402,5218607.0
4211,15604.581122939111,4206900.0
495,15517.73039231645,5220108.0
886,15478.5694243159,5104807.0
1879,15433.824625515099,3306008.0
519,15407.24719369002,2924009.0
90,15381.16688468955,4208302.0
883,15278.585675518767,3543907.0
1985,15228.018529021085,2109007.0
4406,15195.659346159571,3149903.0
1206,14804.084345064017,4216701.0
2467,14774.083768847502,3151800.0
465,14723.239705363438,2305407.0
1639,14715.457027345674,4308607.0
1609,14697.61210744498,3526902.0
3001,14615.654603609286,3554003.0
4745,14610.260725771679,3120904.0
623,14494.075412668835,2305506.0
188,14433.584728389398,3101508.0
1583,14377.766756872146,5218300.0
1466,14338.557457960365,4307906.0
1178,14317.930398315068,2509107.0
901,14313.76241115529,3304201.0
2766,14252.202728711925,3203205.0
1907,14234.942708951374,2208403.0
797,14230.20153232993,2918407.0
2231,14198.599816140013,3115300.0
1430,14181.257479719357,3133303.0
396,14175.261490408033,1503606.0
3478,14174.750083765779,5005707.0
1196,14159.037841347043,2105401.0
2589,14114.780418201195,2202901.0
2601,14091.568797288157,4318903.0
1859,14066.62377149481,5102678.0
3690,13921.40648675679,4119608.0
1077,13921.240277090752,4121406.0
2583,13902.798849800605,3151503.0
3405,13806.003526218741,4207502.0
769,13795.234073165468,3126109.0
1942,13741.800866016874,3134202.0
126,13601.821014197241,4125605.0
3726,13564.916172382971,4303509.0
30,13512.641552838271,3167202.0
1873,13491.508744882145,2913606.0
3116,13443.190470573805,4306932.0
2392,13345.952694705513,3557105.0
2599,13295.81964909985,4313508.0
563,13231.452626963708,2302800.0
553,13172.456428747835,5221403.0
1943,13166.990988688667,5201702.0
3038,13145.350718716203,5005681.0
2445,12985.352842822693,5006606.0
4677,12984.84317868971,3162104.0
884,12982.409069064655,3524303.0
42,12980.027769582868,2407104.0
879,12954.768078842542,2404200.0
138,12906.450525918579,1506138.0
711,12851.661071054017,4102604.0
2567,12805.990998075486,4203006.0
801,12760.254250910215,2110203.0
189,12704.97141385768,3303401.0
39,12655.271994552377,3522406.0
4604,12610.364220912013,3107307.0
857,12607.477336041906,3145208.0
669,12552.286044342567,2614501.0
1486,12546.822284398084,4218202.0
3627,12516.788140416918,3133105.0
3222,12487.307266181502,4209607.0
2577,12374.280149518007,3546603.0
4099,12235.584683757012,4322400.0
1579,12138.7341670572,4107603.0
1937,12136.961803142069,3148103.0
2707,12109.776170627762,5006002.0
111,12104.087061549812,2302008.0
551,12051.18841116468,3302403.0
1808,12034.796076619165,5204508.0
1804,12031.544460641648,1713304.0
2891,11943.006804500585,3144300.0
1119,11909.130038642159,3548906.0
1902,11887.147263362027,3151206.0
169,11886.246416948452,2210003.0
1860,11862.48553307646,4108809.0
3078,11830.475933642132,4208906.0
3023,11823.35835855359,3122306.0
4477,11816.572317564067,3118403.0
3346,11801.138215280855,4122404.0
2413,11793.370163895823,4106407.0
814,11739.464441731572,4106308.0
1162,11735.170510801036,2301109.0
1600,11734.427380011855,3506508.0
130,11730.369838836456,3538808.0
4563,11715.919821848523,3160702.0
345,11713.844658891618,4203808.0
2310,11659.574996544352,2708006.0
3486,11597.48186530342,5007208.0
1310,11575.491600929316,2304103.0
2975,11565.98988941828,3128006.0
1930,11531.500598091072,2408300.0
2346,11409.390008627384,2707305.0
885,11392.233506244806,3139607.0
867,11374.036300680058,3537404.0
672,11344.216347767895,2604007.0
849,11342.20636654581,3128709.0
452,11285.812286556675,4107207.0
250,11218.67044989587,3546801.0
1291,11185.858285812767,2200400.0
449,11178.92351743792,4102406.0
55,11075.384788686008,3539103.0
368,11038.773820169798,5107040.0
3117,10976.454433623116,4317400.0
3446,10967.340448191462,3101607.0
2570,10917.179379595638,4320206.0
1053,10886.119339646988,4216909.0
1617,10874.76235481817,3555000.0
3754,10872.22626506379,4214003.0
1493,10826.92120695933,1500602.0
3207,10803.71314864701,3112307.0
1087,10767.002687871389,2104008.0
4117,10765.000000000002,1100056.0
1575,10754.456079964299,5200803.0
3140,10720.741620918458,3525300.0
715,10666.785684940683,4116901.0
503,10613.984167379418,3502101.0
1373,10573.284652293063,2709301.0
