nodes,matric_values,geocode
1782,94,2905602.0
3094,94,3304201.0
4608,94,4311205.0
191,93,1506609.0
2022,93,2925303.0
3349,93,3520442.0
4967,93,5102678.0
2677,92,3148004.0
3994,92,4119004.0
836,91,2302800.0
1082,91,2409407.0
3814,91,4105508.0
4080,91,4125704.0
4431,91,4302154.0
4812,91,4321204.0
878,90,2305407.0
1423,90,2606002.0
3025,90,3204906.0
3803,90,4104501.0
4529,90,4306932.0
4738,90,4316808.0
5058,90,5107701.0
2086,89,2930501.0
4946,89,5100201.0
4947,89,5100250.0
5190,89,5210208.0
5268,89,5218300.0
241,88,1700707.0
1930,88,2918407.0
2005,88,2924009.0
391,87,2101251.0
394,87,2101400.0
852,87,2304103.0
4791,87,4319901.0
5149,87,5206206.0
1848,86,2911204.0
2368,86,3122306.0
133,85,1502772.0
2269,85,3113404.0
2897,85,3167202.0
627,84,2202208.0
3418,84,3527108.0
3758,84,4101507.0
4191,84,4204608.0
2354,83,3120904.0
2678,83,3148103.0
2777,83,3157005.0
3765,83,4102000.0
3804,83,4104600.0
4216,83,4206603.0
4930,83,5007208.0
4976,83,5103205.0
479,82,2106326.0
833,82,2302503.0
835,82,2302701.0
1564,82,2702405.0
3146,82,3502101.0
4003,82,4119806.0
4938,82,5007901.0
4971,82,5102793.0
5294,82,5220108.0
533,81,2110203.0
1778,81,2905206.0
4658,81,4313300.0
4943,81,5008305.0
5021,81,5106216.0
515,80,2109007.0
645,80,2202901.0
742,80,2208403.0
913,80,2308302.0
4677,80,4314050.0
4827,80,4321808.0
4848,80,4322608.0
5103,80,5201702.0
583,79,2200202.0
3870,79,4109302.0
3905,79,4112108.0
3986,79,4118402.0
4939,79,5007935.0
5025,79,5106257.0
1760,78,2903904.0
2108,78,2932200.0
3399,78,3525300.0
4924,78,5006309.0
5307,78,5221403.0
1020,77,2403251.0
3932,77,4114203.0
4167,77,4203006.0
4225,77,4207502.0
4301,77,4212908.0
4843,77,4322509.0
5282,77,5219407.0
578,76,2112902.0
1389,76,2603009.0
2571,76,3139409.0
2730,76,3152501.0
3194,76,3506508.0
3391,76,3524303.0
5013,76,5105903.0
5019,76,5106190.0
193,75,1506807.0
461,75,2105401.0
629,75,2202307.0
929,75,2309607.0
3565,75,3541000.0
4383,75,4219309.0
4686,75,4314407.0
1008,74,2402006.0
4651,74,4312906.0
4671,74,4313805.0
4774,74,4318903.0
1344,73,2516102.0
1498,73,2612604.0
1727,73,2901205.0
2715,73,3151206.0
3080,73,3303302.0
3816,73,4105706.0
4367,73,4218004.0
917,72,2308500.0
988,72,2400208.0
1894,72,2915304.0
2976,72,3201506.0
4317,72,4214201.0
4756,72,4318002.0
2724,71,3152105.0
3396,71,3524808.0
3715,71,3555000.0
3943,71,4115309.0
4978,71,5103304.0
59,70,1200401.0
125,70,1502152.0
181,70,1506138.0
1879,70,2913903.0
2197,70,3106705.0
3740,70,3557105.0
4830,70,4321907.0
4850,70,4322806.0
1370,69,2601102.0
2055,69,2928109.0
2324,69,3118304.0
2564,69,3138807.0
2913,69,3168705.0
3243,69,3511102.0
3647,69,3548807.0
4168,69,4203105.0
896,68,2306900.0
1725,68,2901106.0
2927,68,3169901.0
3160,68,3503307.0
4262,68,4210100.0
4725,68,4316105.0
4970,68,5102702.0
832,67,2302404.0
2840,67,3162500.0
3981,67,4117909.0
4950,67,5100409.0
5140,67,5205406.0
184,66,1506195.0
647,66,2203107.0
669,66,2204402.0
678,66,2205102.0
889,66,2306306.0
1657,66,2802106.0
2038,66,2926608.0
2553,66,3138203.0
2670,66,3147402.0
2675,66,3147907.0
3978,66,4117602.0
4478,66,4304903.0
4612,66,4311304.0
388,65,2101004.0
916,65,2308401.0
925,65,2309300.0
957,65,2311801.0
4128,65,4200101.0
4215,65,4206504.0
4948,65,5100300.0
1467,64,2609907.0
1671,64,2803500.0
3266,64,3513504.0
3939,64,4114807.0
4650,64,4312807.0
5044,64,5107065.0
5125,64,5204300.0
5260,64,5217203.0
130,63,1502707.0
146,63,1503606.0
250,63,1702208.0
377,63,2100436.0
1629,63,2708600.0
1737,63,2902005.0
1898,63,2915601.0
3514,63,3536000.0
3623,63,3546603.0
3862,63,4108601.0
4210,63,4205803.0
4648,63,4312708.0
4877,63,5001904.0
951,62,2311306.0
963,62,2312304.0
985,62,2314003.0
2627,62,3144300.0
2939,62,3170701.0
2948,62,3171303.0
4466,62,4304606.0
4574,62,4309605.0
4932,62,5007406.0
5297,62,5220405.0
220,61,1508407.0
453,61,2104800.0
547,61,2111102.0
