nodes,matric_values,geocode
3662,227.22009017671937,3550308.0
5321,83.40981476900521,5300108.0
3228,74.11163407063394,3509502.0
2191,68.80246572076426,3106200.0
3099,63.621713444417274,3304557.0
5173,60.172354980372354,5208707.0
3646,55.48717033658927,3548708.0
1843,55.31450428463358,2910800.0
1751,47.88301406583459,2903201.0
5201,46.48675936778089,5211503.0
2163,46.42519759781595,3103504.0
5097,46.13580566433231,5201108.0
2047,45.87433910554114,2927408.0
3592,44.21993478907305,3543402.0
4701,43.36614089340797,4314902.0
3831,42.124873446633835,4106902.0
1946,41.95352734408555,2919553.0
4474,40.452486951847526,4304705.0
3657,39.58106769392236,3549904.0
4793,39.427893465908824,4320107.0
3497,39.12595529564685,3534401.0
294,38.63699994422937,1709500.0
2123,37.808942106337724,2933307.0
11,35.20195030938626,1100122.0
2931,33.943268486423136,3170206.0
861,33.93932536538771,2304400.0
4677,33.189954948633,4314050.0
3799,33.16812973849999,4104303.0
3807,32.94768233531612,4104808.0
2079,32.29595830046698,2929909.0
3856,32.01057874453921,4108304.0
3942,31.677503136738714,4115200.0
2930,31.53708146141295,3170107.0
4772,31.27491037428898,4318705.0
4591,31.21620408613381,4310504.0
14,30.835420160052323,1100155.0
3051,30.692893730437593,3301009.0
1925,30.39486735015028,2918001.0
4885,30.347789457561326,5002704.0
4369,29.74270463140097,4218202.0
2432,29.475677519737847,3127701.0
2474,29.439099828491912,3131307.0
1485,29.246530152811708,2611606.0
5166,28.264842239676067,5208004.0
248,27.92322037240379,1702109.0
4203,27.406302188911184,4205407.0
4812,27.400088313943957,4321204.0
1564,27.369495647276548,2702405.0
4357,27.339185231461812,4217204.0
4670,26.625257146763385,4313706.0
794,26.554444370627913,2211001.0
5205,26.465559441216012,5211909.0
3704,26.42983480056082,3554102.0
4351,26.39103934765306,4216701.0
1585,26.147671683261084,2704302.0
3636,26.073879566602244,3547809.0
365,25.88144704245729,1721000.0
16,25.804344983934648,1100205.0
4791,25.75776815691574,4319901.0
20,25.57998091806244,1100304.0
5274,25.47269516514456,5218805.0
5090,25.42641369047619,5200258.0
1237,25.323740668608824,2507507.0
2912,25.266098021889018,3168606.0
4583,25.26003842564338,4310207.0
3570,25.0684278714188,3541406.0
4184,24.471682667626105,4204202.0
3656,24.39848968133352,3549805.0
4557,24.367677225615434,4308508.0
4680,23.968067310204646,4314100.0
4266,23.935265560953766,4210506.0
1889,23.927519587421465,2914802.0
4893,23.665074890914507,5003306.0
730,23.5223242664456,2207702.0
4744,23.262076101763938,4317202.0
390,23.25319083869664,2101202.0
1491,23.211236439026518,2612208.0
3406,23.075882600970218,3525904.0
3035,23.031500275822584,3205309.0
3937,22.91748703976744,4114609.0
4638,22.83738565279656,4312401.0
4478,22.655760003647398,4304903.0
4114,22.077345410126163,4128104.0
4794,21.997987981446617,4320206.0
4388,21.915803233969793,4219705.0
4386,21.773404077518883,4219507.0
5204,21.76269173369012,5211800.0
4225,21.679665146514818,4207502.0
1479,21.573254640345446,2611101.0
1871,21.523023598457314,2913200.0
4982,21.501409319847582,5103403.0
1193,21.12486437323666,2504009.0
4613,20.85694332874696,4311403.0
4004,20.513807091549882,4119905.0
3952,20.449366372709527,4115804.0
4807,20.41373563329428,4320800.0
1888,20.329577640202388,2914703.0
5265,20.2688804401629,5218003.0
3870,20.234956070066257,4109302.0
901,20.213598975758654,2307304.0
517,20.18914588048478,2109106.0
662,20.155819611342384,2203909.0
5289,20.142857142857146,5219753.0
5312,20.139790576825536,5221601.0
2019,20.136194419271114,2925105.0
4543,19.80585382532402,4307807.0
2537,19.80564273466672,3136702.0
5057,19.65128791730218,5107602.0
5094,19.36947050387849,5200803.0
738,19.366218376041292,2208007.0
1,19.352907736835565,1100023.0
293,19.351625732355277,1709302.0
4113,19.180567185608513,4128005.0
1069,18.96159878265124,2408102.0
4303,18.865052909586783,4213104.0
4748,18.519489497042656,4317509.0
241,18.395532752083277,1700707.0
3150,18.359876170976072,3502507.0
2616,18.273587807588783,3143302.0
1511,18.205629099640177,2613909.0
3925,18.180561590684654,4113700.0
711,18.161767848472202,2206605.0
1275,18.05666384352154,2510808.0
4827,17.98926610455247,4321808.0
4509,17.984991759523304,4306106.0
4739,17.970928918944804,4316907.0
2422,17.949814780529646,3127107.0
1642,17.899153515846873,2800308.0
3919,17.85211254183546,4113304.0
1978,17.832068573309883,2922102.0
3528,17.788667595771425,3537305.0
4532,17.69334297968943,4307005.0
878,17.65665857766185,2305407.0
274,17.64542937656355,1705508.0
4920,17.598117982459787,5006002.0
4672,17.566948451058018,4313904.0
4148,17.55347191208341,4202008.0
797,17.40276845463349,2211308.0
326,17.332010289193676,1716109.0
4918,17.316871908857337,5005707.0
4106,17.311079087026393,4127700.0
853,17.292235169774766,2304202.0
3141,17.25333386001948,3501608.0
15,17.0947408266218,1100189.0
550,17.075469535280337,2111300.0
3648,17.030365196342693,3548906.0
529,16.787297143563713,2109908.0
3771,16.769189235042706,4102604.0
3183,16.55346680979459,3505500.0
4214,16.547493318974844,4206405.0
1920,16.486673977287182,2917508.0
4546,16.282177450565257,4307906.0
3644,16.226887703653674,3548500.0
3500,16.209143734890684,3534708.0
509,16.20771824840609,2108454.0
4289,16.019942887471508,4212106.0
4897,15.916538482481018,5003702.0
