nodes,matric_values,geocode
1649,92,3148004.0
2646,92,4119004.0
305,91,2409407.0
563,91,2302800.0
601,91,4321204.0
713,91,4105508.0
2432,91,4125704.0
2686,91,4302154.0
267,90,3204906.0
465,90,2305407.0
865,90,4316808.0
1171,90,4104501.0
1351,90,2606002.0
2088,90,5107701.0
2580,90,5100250.0
3116,90,4306932.0
522,89,5100201.0
614,89,2930501.0
720,89,5210208.0
1583,89,5218300.0
519,88,2924009.0
600,88,1700707.0
797,88,2918407.0
3149,88,1302603.0
348,87,2101251.0
653,87,2101400.0
1310,87,2304103.0
1541,87,4319901.0
2624,87,5206206.0
1047,86,2911204.0
3023,86,3122306.0
30,85,3167202.0
2015,85,1502772.0
2457,85,3113404.0
92,84,4101507.0
293,84,3527108.0
506,84,4204608.0
1125,84,2202208.0
1556,83,4206603.0
1662,83,4104600.0
1770,83,4102000.0
1937,83,3148103.0
2418,83,5103205.0
2647,83,3157005.0
3486,83,5007208.0
4745,83,3120904.0
75,82,2702405.0
230,82,2302503.0
495,82,5220108.0
503,82,3502101.0
705,82,5008305.0
717,82,2302701.0
1208,82,2106326.0
2735,82,4119806.0
3324,82,5102793.0
3385,82,5007901.0
801,81,2110203.0
1031,81,2905206.0
1544,81,4313300.0
3239,81,5106216.0
48,80,2308302.0
762,80,4314050.0
1516,80,4322608.0
1893,80,4321808.0
1907,80,2208403.0
1943,80,5201702.0
1985,80,2109007.0
2589,80,2202901.0
716,79,4118402.0
1564,79,5106257.0
2109,79,4109302.0
2863,79,4112108.0
3083,79,2200202.0
3349,79,5007935.0
86,78,2903904.0
553,78,5221403.0
1513,78,2932200.0
3140,78,3525300.0
3341,78,5006309.0
1146,77,5219407.0
1164,77,4114203.0
2118,77,2403251.0
2179,77,4212908.0
2486,77,4322509.0
2567,77,4203006.0
3405,77,4207502.0
884,76,3524303.0
1600,76,3506508.0
1815,76,2112902.0
1980,76,3139409.0
2146,76,5105903.0
2203,76,2603009.0
2720,76,3152501.0
2927,76,5106190.0
619,75,2309607.0
955,75,2202307.0
1196,75,2105401.0
2034,75,4314407.0
2610,75,4219309.0
3487,75,3541000.0
47,74,2402006.0
2416,74,4312906.0
2601,74,4318903.0
2700,74,4313805.0
244,73,2901205.0
592,73,4218004.0
618,73,3303302.0
749,73,2516102.0
1259,73,4105706.0
1902,73,3151206.0
2108,73,2612604.0
568,72,2308500.0
866,72,4318002.0
1152,72,2915304.0
1241,72,4214201.0
2473,72,3201506.0
2586,72,2400208.0
526,71,3524808.0
920,71,4115309.0
1617,71,3555000.0
2459,71,5103304.0
3262,71,3152105.0
138,70,1506138.0
511,70,1200401.0
744,70,3106705.0
808,70,2913903.0
2071,70,4322806.0
2151,70,4321907.0
2392,70,3557105.0
2397,70,1502152.0
34,69,2928109.0
87,69,3511102.0
204,69,4203105.0
657,69,2601102.0
3210,69,3138807.0
3250,69,3548807.0
3378,69,3168705.0
4032,69,3118304.0
328,68,2306900.0
555,68,4210100.0
864,68,2901106.0
1563,68,5102702.0
1831,68,3503307.0
1891,68,4316105.0
2143,68,3169901.0
459,67,2302404.0
1478,67,5205406.0
1986,67,5100409.0
2147,67,4117909.0
4499,67,3162500.0
8,66,2203107.0
396,66,1503606.0
466,66,2306306.0
1063,66,2204402.0
1127,66,2802106.0
1508,66,2205102.0
1722,66,4311304.0
1752,66,3147907.0
2158,66,4304903.0
2350,66,2926608.0
2464,66,3138203.0
3264,66,4117602.0
3677,66,1506195.0
4658,66,3147402.0
31,65,2308401.0
597,65,2311801.0
1012,65,2309300.0
