degree,strength,betweenness,betweenness_w,closeness,closeness_w
0.43790849673202614,0.41830065359477125,0.45751633986928103,0.38562091503267976,0.3660130718954248,0.27450980392156865
0.43506493506493504,0.4155844155844156,0.45454545454545453,0.38311688311688313,0.36363636363636365,0.2727272727272727
0.432258064516129,0.4129032258064516,0.45161290322580644,0.38064516129032255,0.36129032258064514,0.2709677419354839
0.4358974358974359,0.41025641025641024,0.44871794871794873,0.3782051282051282,0.358974358974359,0.2692307692307692
0.43312101910828027,0.40764331210191085,0.445859872611465,0.37579617834394907,0.3630573248407643,0.267515923566879
0.43037974683544306,0.41139240506329117,0.4430379746835443,0.379746835443038,0.36075949367088606,0.26582278481012656
0.4276729559748428,0.4088050314465409,0.44025157232704404,0.37735849056603776,0.36477987421383645,0.27044025157232704
0.425,0.40625,0.4375,0.375,0.3625,0.26875
0.422360248447205,0.40372670807453415,0.43478260869565216,0.37267080745341613,0.36024844720496896,0.2670807453416149
0.41975308641975306,0.4012345679012346,0.43209876543209874,0.37037037037037035,0.35802469135802467,0.2654320987654321
0.4171779141104294,0.3987730061349693,0.43558282208588955,0.36809815950920244,0.3558282208588957,0.26380368098159507
0.42073170731707316,0.39634146341463417,0.4329268292682927,0.36585365853658536,0.35365853658536583,0.2621951219512195
0.41818181818181815,0.3939393939393939,0.4303030303030303,0.3696969696969697,0.3515151515151515,0.2606060606060606
0.41566265060240964,0.39156626506024095,0.42771084337349397,0.3674698795180723,0.3493975903614458,0.25903614457831325
0.41317365269461076,0.38922155688622756,0.4251497005988024,0.3652694610778443,0.3473053892215569,0.25748502994011974
0.4107142857142857,0.3869047619047619,0.4226190476190476,0.3630952380952381,0.34523809523809523,0.25595238095238093
0.40828402366863903,0.38461538461538464,0.42011834319526625,0.3609467455621302,0.34911242603550297,0.25443786982248523
0.40588235294117647,0.38235294117647056,0.4235294117647059,0.3588235294117647,0.34705882352941175,0.2529411764705882
0.40350877192982454,0.38596491228070173,0.42105263157894735,0.3567251461988304,0.34502923976608185,0.25146198830409355
0.4069767441860465,0.38372093023255816,0.4186046511627907,0.3546511627906977,0.3488372093023256,0.2558139534883721
0.4046242774566474,0.3815028901734104,0.4161849710982659,0.35260115606936415,0.3468208092485549,0.2543352601156069
0.40804597701149425,0.39080459770114945,0.41954022988505746,0.3563218390804598,0.3505747126436782,0.25862068965517243
0.4057142857142857,0.38857142857142857,0.41714285714285715,0.36,0.35428571428571426,0.26285714285714284
0.4034090909090909,0.39204545454545453,0.4147727272727273,0.35795454545454547,0.3522727272727273,0.26136363636363635
0.4011299435028249,0.3898305084745763,0.4124293785310734,0.3559322033898305,0.3502824858757062,0.2598870056497175
0.398876404494382,0.38764044943820225,0.4101123595505618,0.3539325842696629,0.34831460674157305,0.25842696629213485
0.39664804469273746,0.3854748603351955,0.4134078212290503,0.3575418994413408,0.3463687150837989,0.2569832402234637
0.39444444444444443,0.38333333333333336,0.4111111111111111,0.35555555555555557,0.34444444444444444,0.25555555555555554
0.39226519337016574,0.3812154696132597,0.4143646408839779,0.35359116022099446,0.3425414364640884,0.2541436464088398
0.3901098901098901,0.3791208791208791,0.41208791208791207,0.3516483516483517,0.34065934065934067,0.25274725274725274
0.3879781420765027,0.3825136612021858,0.41530054644808745,0.3551912568306011,0.33879781420765026,0.25136612021857924
0.3858695652173913,0.3804347826086957,0.41304347826086957,0.3532608695652174,0.3423913043478261,0.25
0.3945945945945946,0.3837837837837838,0.41621621621621624,0.3567567567567568,0.35135135135135137,0.25405405405405407
0.3924731182795699,0.3817204301075269,0.41397849462365593,0.3602150537634409,0.34946236559139787,0.25268817204301075
0.39037433155080214,0.37967914438502676,0.4117647058823529,0.3582887700534759,0.34759358288770054,0.25133689839572193
0.3882978723404255,0.3776595744680851,0.4148936170212766,0.3617021276595745,0.35106382978723405,0.25
0.3915343915343915,0.38095238095238093,0.41798941798941797,0.36507936507936506,0.3544973544973545,0.25396825396825395
0.3894736842105263,0.38421052631578945,0.41578947368421054,0.3631578947368421,0.3526315789473684,0.25263157894736843
0.387434554973822,0.38219895287958117,0.41361256544502617,0.36649214659685864,0.35602094240837695,0.2513089005235602
0.3854166666666667,0.3802083333333333,0.4166666666666667,0.3697916666666667,0.3541666666666667,0.25
0.38341968911917096,0.38341968911917096,0.41450777202072536,0.36787564766839376,0.35751295336787564,0.24870466321243523
0.38144329896907214,0.38144329896907214,0.4175257731958763,0.3711340206185567,0.3556701030927835,0.25257731958762886
0.37948717948717947,0.37948717948717947,0.4153846153846154,0.36923076923076925,0.35384615384615387,0.2512820512820513
0.37755102040816324,0.37755102040816324,0.413265306122449,0.3673469387755102,0.35714285714285715,0.25
0.3756345177664975,0.3756345177664975,0.41116751269035534,0.37055837563451777,0.3604060913705584,0.24873096446700507
0.3787878787878788,0.37373737373737376,0.41414141414141414,0.3686868686868687,0.35858585858585856,0.2474747474747475
0.3768844221105528,0.37185929648241206,0.4120603015075377,0.36683417085427134,0.35678391959798994,0.24623115577889448
0.375,0.37,0.41,0.365,0.355,0.245
0.373134328358209,0.3681592039800995,0.4079601990049751,0.36318407960199006,0.35323383084577115,0.24378109452736318
0.37623762376237624,0.36633663366336633,0.40594059405940597,0.3613861386138614,0.35148514851485146,0.24257425742574257
0.37438423645320196,0.3645320197044335,0.4039408866995074,0.3645320197044335,0.3497536945812808,0.2413793103448276
0.37254901960784315,0.3627450980392157,0.4019607843137255,0.3627450980392157,0.3480392156862745,0.24019607843137256
0.37073170731707317,0.36097560975609755,0.4,0.36097560975609755,0.3463414634146341,0.23902439024390243
0.3737864077669903,0.3592233009708738,0.4029126213592233,0.3592233009708738,0.3446601941747573,0.23786407766990292
0.3719806763285024,0.357487922705314,0.40096618357487923,0.357487922705314,0.34782608695652173,0.23671497584541062
0.375,0.3557692307692308,0.39903846153846156,0.3557692307692308,0.35096153846153844,0.23557692307692307
0.37320574162679426,0.35406698564593303,0.39712918660287083,0.35406698564593303,0.3492822966507177,0.23444976076555024
0.37142857142857144,0.3523809523809524,0.3952380952380952,0.3523809523809524,0.3476190476190476,0.23809523809523808
0.3696682464454976,0.35071090047393366,0.3933649289099526,0.35071090047393366,0.3459715639810427,0.23696682464454977
0.37264150943396224,0.35377358490566035,0.39622641509433965,0.35377358490566035,0.3490566037735849,0.24528301886792453
0.38028169014084506,0.3568075117370892,0.39436619718309857,0.352112676056338,0.3474178403755869,0.24413145539906103
0.38317757009345793,0.3598130841121495,0.397196261682243,0.3598130841121495,0.35514018691588783,0.24766355140186916
0.3813953488372093,0.3581395348837209,0.3953488372093023,0.3627906976744186,0.35348837209302325,0.24651162790697675
0.37962962962962965,0.3611111111111111,0.39351851851851855,0.36574074074074076,0.35185185185185186,0.24537037037037038
0.3824884792626728,0.3640552995391705,0.39631336405529954,0.3686635944700461,0.3548387096774194,0.2488479262672811
0.3853211009174312,0.3623853211009174,0.3944954128440367,0.3669724770642202,0.3577981651376147,0.24770642201834864
0.3881278538812785,0.365296803652968,0.3972602739726027,0.3698630136986301,0.3607305936073059,0.2465753424657534
0.38636363636363635,0.36818181818181817,0.4,0.37272727272727274,0.36363636363636365,0.24545454545454545
0.38461538461538464,0.37104072398190047,0.39819004524886875,0.37104072398190047,0.36199095022624433,0.24434389140271492
0.38288288288288286,0.36936936936936937,0.3963963963963964,0.36936936936936937,0.36036036036036034,0.24324324324324326
0.3811659192825112,0.36771300448430494,0.39461883408071746,0.36771300448430494,0.35874439461883406,0.24663677130044842
0.38392857142857145,0.36607142857142855,0.39285714285714285,0.36607142857142855,0.35714285714285715,0.24553571428571427
0.38222222222222224,0.36444444444444446,0.39111111111111113,0.36444444444444446,0.35555555555555557,0.24888888888888888
0.3805309734513274,0.36283185840707965,0.3893805309734513,0.36283185840707965,0.35398230088495575,0.24778761061946902
0.3788546255506608,0.36123348017621143,0.3876651982378855,0.36123348017621143,0.3524229074889868,0.24669603524229075
0.37719298245614036,0.35964912280701755,0.38596491228070173,0.35964912280701755,0.3508771929824561,0.24561403508771928
0.3799126637554585,0.35807860262008734,0.38427947598253276,0.35807860262008734,0.34934497816593885,0.2445414847161572
0.3782608695652174,0.3565217391304348,0.3826086956521739,0.3565217391304348,0.34782608695652173,0.24347826086956523
0.37662337662337664,0.354978354978355,0.3852813852813853,0.354978354978355,0.35064935064935066,0.24242424242424243
0.3793103448275862,0.35344827586206895,0.3922413793103448,0.3577586206896552,0.35344827586206895,0.24568965517241378
0.38197424892703863,0.351931330472103,0.3905579399141631,0.3562231759656652,0.351931330472103,0.2446351931330472
0.3803418803418803,0.3504273504273504,0.3888888888888889,0.3547008547008547,0.3504273504273504,0.24358974358974358
0.37872340425531914,0.34893617021276596,0.39148936170212767,0.35319148936170214,0.34893617021276596,0.2425531914893617
0.3813559322033898,0.3516949152542373,0.3940677966101695,0.3559322033898305,0.3516949152542373,0.24152542372881355
0.38396624472573837,0.350210970464135,0.3924050632911392,0.35443037974683544,0.350210970464135,0.24050632911392406
0.38235294117647056,0.3487394957983193,0.3907563025210084,0.35294117647058826,0.3487394957983193,0.23949579831932774
0.38493723849372385,0.3514644351464435,0.3891213389121339,0.3514644351464435,0.3472803347280335,0.2384937238493724
0.39166666666666666,0.3541666666666667,0.39166666666666666,0.3541666666666667,0.3458333333333333,0.24583333333333332
0.3900414937759336,0.35684647302904565,0.3900414937759336,0.35269709543568467,0.34854771784232363,0.24481327800829875
0.3884297520661157,0.35537190082644626,0.3884297520661157,0.3512396694214876,0.34710743801652894,0.24380165289256198
0.39094650205761317,0.35390946502057613,0.39094650205761317,0.3497942386831276,0.345679012345679,0.24279835390946503
0.39344262295081966,0.35655737704918034,0.39344262295081966,0.3524590163934426,0.3483606557377049,0.2459016393442623
0.39183673469387753,0.35918367346938773,0.39183673469387753,0.3551020408163265,0.3469387755102041,0.24489795918367346
0.3902439024390244,0.35772357723577236,0.3902439024390244,0.35365853658536583,0.34552845528455284,0.24390243902439024
0.39271255060728744,0.3603238866396761,0.39271255060728744,0.3522267206477733,0.3481781376518219,0.242914979757085
0.3951612903225806,0.3588709677419355,0.3951612903225806,0.35080645161290325,0.3548387096774194,0.24193548387096775
0.39759036144578314,0.357429718875502,0.39357429718875503,0.3493975903614458,0.357429718875502,0.24096385542168675
0.396,0.356,0.392,0.348,0.36,0.24
0.3944223107569721,0.3545816733067729,0.3904382470119522,0.3466135458167331,0.35856573705179284,0.23904382470119523
0.39285714285714285,0.3531746031746032,0.39285714285714285,0.3492063492063492,0.35714285714285715,0.23809523809523808
0.3952569169960474,0.35177865612648224,0.391304347826087,0.34782608695652173,0.3557312252964427,0.23715415019762845
0.3937007874015748,0.35039370078740156,0.38976377952755903,0.3464566929133858,0.3543307086614173,0.23622047244094488
0.39215686274509803,0.34901960784313724,0.38823529411764707,0.34509803921568627,0.35294117647058826,0.23529411764705882
0.390625,0.34765625,0.38671875,0.34375,0.3515625,0.234375
0.38910505836575876,0.3463035019455253,0.3852140077821012,0.3463035019455253,0.35019455252918286,0.23346303501945526
0.3875968992248062,0.3449612403100775,0.38372093023255816,0.3449612403100775,0.3488372093023256,0.23255813953488372
0.38996138996138996,0.3436293436293436,0.38223938223938225,0.3436293436293436,0.3474903474903475,0.23166023166023167
0.38846153846153847,0.3423076923076923,0.38076923076923075,0.3423076923076923,0.35,0.23076923076923078
0.39080459770114945,0.34099616858237547,0.3831417624521073,0.34099616858237547,0.3486590038314176,0.22988505747126436
0.3893129770992366,0.33969465648854963,0.38549618320610685,0.3473282442748092,0.3473282442748092,0.23282442748091603
0.3916349809885932,0.33840304182509506,0.38783269961977185,0.35361216730038025,0.34600760456273766,0.23574144486692014
0.39015151515151514,0.3371212121212121,0.38636363636363635,0.3522727272727273,0.3446969696969697,0.23863636363636365
0.3886792452830189,0.33962264150943394,0.3849056603773585,0.35094339622641507,0.3471698113207547,0.24150943396226415
0.38721804511278196,0.34210526315789475,0.38345864661654133,0.3533834586466165,0.3458646616541353,0.24060150375939848
0.3857677902621723,0.3408239700374532,0.3857677902621723,0.35580524344569286,0.34831460674157305,0.24344569288389514
0.3880597014925373,0.34328358208955223,0.3843283582089552,0.35447761194029853,0.35074626865671643,0.24253731343283583
0.3903345724907063,0.3420074349442379,0.3828996282527881,0.35315985130111527,0.34944237918215615,0.241635687732342
0.3925925925925926,0.34074074074074073,0.3814814814814815,0.35185185185185186,0.34814814814814815,0.24074074074074073
0.39114391143911437,0.33948339483394835,0.3800738007380074,0.3505535055350554,0.34686346863468637,0.23985239852398524
0.3897058823529412,0.34191176470588236,0.3786764705882353,0.35294117647058826,0.34558823529411764,0.23897058823529413
0.3882783882783883,0.34065934065934067,0.3772893772893773,0.3553113553113553,0.3443223443223443,0.23809523809523808
0.38686131386861317,0.34306569343065696,0.3795620437956204,0.35766423357664234,0.34306569343065696,0.24087591240875914
0.38545454545454544,0.3418181818181818,0.38181818181818183,0.3563636363636364,0.3418181818181818,0.24
